quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
30,Case_17-07,median,blur,0,3,33.8894453674278,34.5240209094473,1.87248724533421,0.912863316090507,0.928433559039067,1.70564888238057
30,Case_17-08,median,blur,0,3,34.1909513749585,34.8247221065667,1.85362122468563,0.911823553127918,0.927587427314703,1.72882945748759
