quality,sigma,filter_size,method,type,mean_PSNR,mean_SSIM,mean_jpg_PSNR,mean_jpg_SSIM,mean_delta_PSNR,mean_delta_SSIM
40,0,3,method_2,median,34.2712596639524,0.93139852393229,35.1499059376766,0.926624380532902,-2.5018811472002,0.515333432722416
40,0,5,method_2,median,32.5801101484312,0.917185916015023,35.1499059376766,0.926624380532902,-7.31451297651578,-1.01833688011755
