quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
10,Case_17-07,avg,method_2,0,5,29.1605780632834,30.2219883785598,3.63988091379039,0.816158264842461,0.871693927430074,6.80452125279071
10,Case_17-08,avg,method_2,0,5,29.3588330809697,30.5066433837841,3.90959102376036,0.813035998795182,0.873664414659745,7.45703953507681
