name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_niqe,im_niqe,delta_niqe
peppers,gauss,method_2,0.7,5,31.9438407942138,32.0512223720718,0.336157378662807,0.823610625282505,0.835735437563897,1.47215345567367,5.03324882438297,4.61548164144574,-8.30014961536194
baboon,gauss,method_2,0.7,5,25.1230215747874,24.5222272523255,-2.39140949138404,0.785772085440798,0.73976618041968,-5.85486629947031,4.24774381357128,3.93587268495034,-7.34204185347825
barbara,gauss,method_2,0.7,5,28.0577603718559,26.5694664191661,-5.30439326933108,0.853629042971765,0.815114876274738,-4.51181540906176,5.04111917691489,4.47067020261301,-11.3159192290906
boats,gauss,method_2,0.7,5,30.4934564301298,30.2875804501676,-0.675148061466901,0.830337946897214,0.834331794231443,0.480990583310516,4.46022747650132,4.53875721488544,1.76066666549753
lena,gauss,method_2,0.7,5,32.7591343935885,32.9736283087021,0.654760631146421,0.871699357340396,0.882169423537988,1.20110977591369,5.16285748758873,4.75653803960989,-7.87004965671835
peppers,gauss,method_2,0.7,5,31.9438407942138,32.0512223720718,0.336157378662807,0.823610625282505,0.835735437563897,1.47215345567367,5.03324882438297,4.61548164144574,-8.30014961536194
