name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_niqe,im_niqe,delta_niqe
peppers,gauss,method_2,0.4,5,31.9438407942138,32.1272269080348,0.574089117844201,0.823610625282505,0.826913677978938,0.401045420619762,5.03324882438297,4.43395340658912,-11.9067313916737
baboon,gauss,method_2,0.4,5,25.1230215747874,25.382156313904,1.03146326704838,0.785772085440798,0.787859104570452,0.265601078012722,4.24774381357128,3.74002063819553,-11.9527729933618
barbara,gauss,method_2,0.4,5,28.0577603718559,28.5227376742905,1.65721460398894,0.853629042971765,0.857123798331654,0.409399772496378,5.04111917691489,4.66226085926537,-7.51536125915158
boats,gauss,method_2,0.4,5,30.4934564301298,30.7633770027265,0.885175392350692,0.830337946897214,0.834764744414741,0.533132025829885,4.46022747650132,4.14230389425003,-7.12796788787711
lena,gauss,method_2,0.4,5,32.7591343935885,33.018483425634,0.791684630398189,0.871699357340396,0.874928100435224,0.370396406471885,5.16285748758873,4.80903056328516,-6.85331572979013
peppers,gauss,method_2,0.4,5,31.9438407942138,32.1272269080348,0.574089117844201,0.823610625282505,0.826913677978938,0.401045420619762,5.03324882438297,4.43395340658912,-11.9067313916737
