name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,method_2,2.9,5,26.1589663960723,21.9972103228982,-15.9094820879429,0.814127189487225,0.534511011612976,-34.3455152321303,5.26153663626786,5.56004949137485,5.67349190442453
kodim02,gauss,method_2,2.9,5,30.1968195832686,28.526906972656,-5.53009433992774,0.983046643443474,0.974548778703669,-0.864441661693445,5.84949480761276,5.28607497623674,-9.63194002057677
kodim03,gauss,method_2,2.9,5,31.2347025857045,29.4956404284498,-5.56772440039403,0.959660928342066,0.947870036346591,-1.22865187559994,7.78056467874901,6.01580983950638,-22.6815779073554
kodim04,gauss,method_2,2.9,5,31.1946114909302,30.0787926706635,-3.57696014451434,0.95997698115759,0.953937272103175,-0.629151445603598,4.89240041702865,5.16784382410431,5.63002582774982
kodim05,gauss,method_2,2.9,5,25.809512559855,21.7902439874875,-15.5728185995236,0.872277366064175,0.715554398080498,-17.9671024471071,4.45431318800229,5.86045903456218,31.5681854241267
