quality,sigma,filter_size,method,type,mean_PSNR,mean_SSIM,mean_jpg_PSNR,mean_jpg_SSIM,mean_delta_PSNR,mean_delta_SSIM
40,0,3,method_2,avg,36.0025714732929,0.944050989006048,35.1499059376766,0.926624380532902,2.42555327960421,1.88068124604648
40,0,5,method_2,avg,34.291267046382,0.922651927918384,35.1499059376766,0.926624380532902,-2.44428600003706,-0.428522696843833
