quality,sigma,filter_size,method,type,mean_PSNR,mean_SSIM,mean_jpg_PSNR,mean_jpg_SSIM,mean_delta_PSNR,mean_delta_SSIM
40,0,3,blur,avg,35.9364064760645,0.943821106707611,35.1499059376766,0.926624380532902,2.23724208025907,1.85587512367192
40,0,5,blur,avg,34.0354658938537,0.921264899925081,35.1499059376766,0.926624380532902,-3.1722983825206,-0.578193242843801
