quality,sigma,filter_size,method,type,mean_PSNR,mean_SSIM,mean_jpg_PSNR,mean_jpg_SSIM,mean_delta_PSNR,mean_delta_SSIM
10,0,3,method_2,median,29.4706292241468,0.837767013086385,29.2597055721265,0.814597131818821,0.720707968122172,2.84442158271303
10,0,5,method_2,median,29.2930507612508,0.848667606549531,29.2597055721265,0.814597131818821,0.113376696145932,4.18294040735513
