name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,avg,blurr,-1,3,24.1150214956596,23.4699926344567,-2.67480110402978,0.710716423787605,0.646695915254223,-9.00788364959958,7.24220001316037,5.6763047081058,-21.6218179863724
kodim02,avg,blurr,-1,3,28.0454844398903,28.1447514320624,0.353949999989566,0.97314920013919,0.973528317023587,0.0389577347793419,8.21093909016877,6.20316487156594,-24.4524310380868
kodim03,avg,blurr,-1,3,28.889183432536,29.079623503921,0.659208910593666,0.937087750387719,0.940110840163905,0.322604769397069,8.45553309211667,7.50264351385804,-11.2694204833405
kodim04,avg,blurr,-1,3,28.7331137920164,29.136464321935,1.4037828717006,0.933482620729158,0.940378821047175,0.738760440192247,7.48151560499846,6.47261665609814,-13.4852214733905
kodim05,avg,blurr,-1,3,23.4606463133317,23.1982086198937,-1.11862942705388,0.785736697399334,0.770221872961515,-1.97455769714857,6.21650961799475,5.21038484972768,-16.1847214931458
kodim06,avg,blurr,-1,3,25.8063318313501,25.5590471336689,-0.958232651185236,0.831655067681562,0.816568700512082,-1.81401734393772,5.90559640423936,5.07724206668001,-14.0265991926693
kodim07,avg,blurr,-1,3,27.7449428687623,28.0721001706066,1.17916012078967,0.891343336180656,0.901664282112601,1.15790913703009,7.24843051801213,5.91435192078577,-18.4050684339349
kodim08,avg,blurr,-1,3,23.4760166981484,21.6861487945782,-7.62424020473375,0.812059946480298,0.74673586162197,-8.04424416466552,5.34989434148309,4.34364599376103,-18.8087517900981
kodim09,avg,blurr,-1,3,28.3742323725659,28.2847967820657,-0.315200035461382,0.795812224523494,0.801726933594704,0.743229230331541,6.80409757101481,5.99746930656354,-11.8550367044628
kodim10,avg,blurr,-1,3,28.3916988114205,28.3718945094815,-0.0697538462581189,0.81776030433309,0.825043868254985,0.890672227950039,6.71975931901749,5.82477934389639,-13.3186314067563
kodim11,avg,blurr,-1,3,25.8072416570913,25.6110016296436,-0.760406827103946,0.813962894973399,0.810191800689944,-0.463300514893622,5.66547705441077,4.90090152593575,-13.4953424245143
kodim12,avg,blurr,-1,3,28.5054656434621,28.5633770271367,0.203158876262174,0.905701109399124,0.90814399902871,0.269723599124904,7.54732774001142,5.68405088612263,-24.6879017060675
kodim13,avg,blurr,-1,3,22.7470302551464,22.2279848877527,-2.28181596266276,0.783169820705448,0.755222566117187,-3.56847951100659,6.36335475639599,5.13463487130683,-19.3093098236295
kodim14,avg,blurr,-1,3,24.6082038954317,24.7064436978182,0.399215655088038,0.794629987144362,0.796191701552201,0.196533535495025,5.64670770245592,5.27333960387685,-6.61213787313066
kodim15,avg,blurr,-1,3,27.4476873278375,27.7498286400207,1.1007896897626,0.863484610896186,0.870863166082603,0.854509170552464,7.36895641361231,6.05521348154646,-17.8280730449028
kodim16,avg,blurr,-1,3,27.8734542801499,27.9632351573186,0.322101725413758,0.760254328306459,0.752864429141312,-0.972029870794559,7.93392429300744,5.84303089537775,-26.3538360136924
kodim17,avg,blurr,-1,3,27.34706383264,27.5746684524256,0.832281743950471,0.758690124982938,0.776158703560583,2.30246552609844,6.65011836666583,5.69156785468917,-14.4140368505538
kodim18,avg,blurr,-1,3,25.3718265397244,25.206060980589,-0.653344996174693,0.80791458355327,0.813780258505325,0.726026621063979,6.21620668097304,5.66960807187346,-8.79312154746472
kodim19,avg,blurr,-1,3,26.2730991721556,24.8366896400484,-5.46722532692104,0.847327499709987,0.831335430980766,-1.88735391388749,6.66004669417205,5.00402034471355,-24.8650861698557
kodim20,avg,blurr,-1,3,28.0702850638534,27.857059276543,-0.759613900697402,0.880148221968813,0.883953964261992,0.432397884604682,7.1969124622808,5.95484972590037,-17.2582721116883
kodim21,avg,blurr,-1,3,26.024751817878,25.7403025587786,-1.09299508825313,0.83361678473805,0.824510881806991,-1.09233680244583,5.60951354063952,4.87080527894838,-13.168847108388
kodim22,avg,blurr,-1,3,26.7737952568833,26.5668722014158,-0.772856643902013,0.848172988300631,0.851298793204784,0.368533889580239,6.82756421620274,5.49783757365617,-19.4758569885134
kodim23,avg,blurr,-1,3,28.420592677596,28.4220720685442,0.00520534868851789,0.918048487524688,0.92414956608617,0.664570406072133,6.54716800995738,6.75105875457212,3.11418225872094
kodim24,avg,blurr,-1,3,25.3054035409689,24.6538647922005,-2.57470206990988,0.766804567961218,0.76380758885791,-0.390840016938913,7.16979774809857,5.50602361786016,-23.2053146921702
