quality,sigma,filter_size,method,type,mean_PSNR,mean_SSIM,mean_jpg_PSNR,mean_jpg_SSIM,mean_delta_PSNR,mean_delta_SSIM
30,0,3,method_2,avg,34.9778409611132,0.934469754116216,34.0401983711931,0.912343434609213,2.75448281602119,2.42523161997542
30,0,5,method_2,avg,33.7703766387705,0.917689125879757,34.0401983711931,0.912343434609213,-0.79395294810196,0.586081508622736
