name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,blurr,4.7,7,24.1150214956596,20.7870797429088,-13.8002852427472,0.710716423787605,0.412389614822532,-41.9755051353967,7.24220001316037,5.51457163196559,-23.8550216516442
kodim02,gauss,blurr,4.7,7,28.0454844398903,26.9445010806107,-3.92570633479106,0.97314920013919,0.964837153335024,-0.85413899564188,8.21093909016877,5.95438336660499,-27.4823098647222
kodim03,gauss,blurr,4.7,7,28.889183432536,27.7815340900456,-3.83413170911191,0.937087750387719,0.928699690247571,-0.895120028692882,8.45553309211667,7.67220420867121,-9.26409813446043
kodim04,gauss,blurr,4.7,7,28.7331137920164,28.0308664454528,-2.44403496135803,0.933482620729158,0.929569374342614,-0.419209345695914,7.48151560499846,6.59763445295132,-11.8141991370921
kodim05,gauss,blurr,4.7,7,23.4606463133317,20.1979695445656,-13.9070199737509,0.785736697399334,0.592258621320732,-24.6237800422182,6.21650961799475,6.41468351883378,3.18786446119833
kodim06,gauss,blurr,4.7,7,25.8063318313501,23.5762005981553,-8.64179863984231,0.831655067681562,0.736114097428053,-11.48805243499,5.90559640423936,5.03596825532003,-14.7254923871036
kodim07,gauss,blurr,4.7,7,27.7449428687623,25.2952537325372,-8.82931764470558,0.891343336180656,0.831163385626643,-6.75160155590324,7.24843051801213,6.66358099394567,-8.06863668780608
kodim08,gauss,blurr,4.7,7,23.4760166981484,18.3229252106754,-21.9504507673973,0.812059946480298,0.517989896670323,-36.2128499360866,5.34989434148309,5.00334320254487,-6.4777193121566
kodim09,gauss,blurr,4.7,7,28.3742323725659,25.1177633947229,-11.4768531359163,0.795812224523494,0.749803564432723,-5.78134623633351,6.80409757101481,6.78115381671518,-0.337204957162326
kodim10,gauss,blurr,4.7,7,28.3916988114205,26.2507942552227,-7.54060040724508,0.81776030433309,0.776813297975686,-5.00721374471683,6.71975931901749,6.58202340268947,-2.04971502384337
kodim11,gauss,blurr,4.7,7,25.8072416570913,23.3498086693011,-9.52226131115801,0.813962894973399,0.735864975652593,-9.59477634706648,5.66547705441077,5.64091228716539,-0.433586916149611
kodim12,gauss,blurr,4.7,7,28.5054656434621,26.7813655781687,-6.04831398601936,0.905701109399124,0.885004025441058,-2.28520024357678,7.54732774001142,5.9596042025999,-21.0368966620378
kodim13,gauss,blurr,4.7,7,22.7470302551464,19.9543608335776,-12.2770726123113,0.783169820705448,0.615737370653118,-21.3788179301283,6.36335475639599,5.9482857016981,-6.52280236742569
kodim14,gauss,blurr,4.7,7,24.6082038954317,22.6013507460961,-8.15521993341471,0.794629987144362,0.71317669840632,-10.250467520205,5.64670770245592,6.16077712495216,9.10387874818913
kodim15,gauss,blurr,4.7,7,27.4476873278375,26.4350917462094,-3.68918360783417,0.863484610896186,0.846993222217404,-1.90986480484765,7.36895641361231,6.12588085718945,-16.8690854803617
kodim16,gauss,blurr,4.7,7,27.8734542801499,26.5792807389744,-4.64303250027065,0.760254328306459,0.681087158646997,-10.4132481344519,7.93392429300744,5.68608049317373,-28.3320550690765
kodim17,gauss,blurr,4.7,7,27.34706383264,25.6405466924114,-6.24022070768629,0.758690124982938,0.719258815946768,-5.19728776449498,6.65011836666583,6.13865329283602,-7.69106722060109
kodim18,gauss,blurr,4.7,7,25.3718265397244,22.82698730962,-10.0301774731119,0.80791458355327,0.744422855468277,-7.85871791121178,6.21620668097304,6.41689435521556,3.22845884221953
kodim19,gauss,blurr,4.7,7,26.2730991721556,21.2484118479129,-19.1248367439191,0.847327499709987,0.737706539140097,-12.9372598679271,6.66004669417205,4.99747630283236,-24.9633443680588
kodim20,gauss,blurr,4.7,7,28.0702850638534,25.3402201346856,-9.72581832695169,0.880148221968813,0.844267867305517,-4.076626387205,7.1969124622808,5.9750145947865,-16.9780843368361
kodim21,gauss,blurr,4.7,7,26.024751817878,23.2616365945829,-10.617258687543,0.83361678473805,0.735051664230387,-11.823792696141,5.60951354063952,6.08025480500462,8.39183756228942
kodim22,gauss,blurr,4.7,7,26.7737952568833,24.6481179570888,-7.93939476790469,0.848172988300631,0.816244506332245,-3.7643832577546,6.82756421620274,5.71315246605912,-16.3222448717357
kodim23,gauss,blurr,4.7,7,28.420592677596,26.0127176157677,-8.47229010718848,0.918048487524688,0.905188068642707,-1.40084309889302,6.54716800995738,6.34948092885614,-3.01942887062903
kodim24,gauss,blurr,4.7,7,25.3054035409689,22.4696189428794,-11.206241360658,0.766804567961218,0.666956455386445,-13.0213246955804,7.16979774809857,6.14143116576575,-14.3430347474661
