name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,blurr,1.4,3,24.1150214956596,23.6717341511954,-1.83822081412583,0.710716423787605,0.659568416468169,-7.19668289735788,7.24220001316037,5.93258164318665,-18.0831566042627
kodim02,gauss,blurr,1.4,3,28.0454844398903,28.2023037516595,0.559160645291365,0.97314920013919,0.973894328760633,0.0765687955491677,8.21093909016877,6.44650364507994,-21.4888385568643
kodim03,gauss,blurr,1.4,3,28.889183432536,29.1272742850124,0.824152240344343,0.937087750387719,0.940520241541092,0.366293460986195,8.45553309211667,7.58660808138284,-10.2764071912149
kodim04,gauss,blurr,1.4,3,28.7331137920164,29.1577951242297,1.47802056988072,0.933482620729158,0.940506807363181,0.752471066738923,7.48151560499846,6.43889414552686,-13.9359658459446
kodim05,gauss,blurr,1.4,3,23.4606463133317,23.3663360063985,-0.401993643625711,0.785736697399334,0.776825134401652,-1.13416657605247,6.21650961799475,5.14574580595543,-17.2245179021328
kodim06,gauss,blurr,1.4,3,25.8063318313501,25.7142906791174,-0.356661120357096,0.831655067681562,0.821632051806816,-1.20518905784924,5.90559640423936,5.15054124577728,-12.7854175392016
kodim07,gauss,blurr,1.4,3,27.7449428687623,28.1391721245478,1.42090491103265,0.891343336180656,0.902453013275248,1.2463970552801,7.24843051801213,6.0008201541124,-17.2121449022578
kodim08,gauss,blurr,1.4,3,23.4760166981484,22.0487915267708,-6.07950313602496,0.812059946480298,0.76150447219421,-6.22558402310202,5.34989434148309,4.54581131835231,-15.0298860464574
kodim09,gauss,blurr,1.4,3,28.3742323725659,28.4163111353808,0.148299211278394,0.795812224523494,0.803255567192631,0.935313939616079,6.80409757101481,6.02520411970276,-11.4474174301983
kodim10,gauss,blurr,1.4,3,28.3916988114205,28.4835259890205,0.323429669390036,0.81776030433309,0.82662518807354,1.08404427232246,6.71975931901749,5.9467931799672,-11.5028842902561
kodim11,gauss,blurr,1.4,3,25.8072416570913,25.744091096195,-0.244700932146866,0.813962894973399,0.813580025908308,-0.047037655826158,5.66547705441077,5.00787671244064,-11.607148624107
kodim12,gauss,blurr,1.4,3,28.5054656434621,28.6469510343947,0.496344780689435,0.905701109399124,0.909265569633745,0.393558117311485,7.54732774001142,5.82678897623727,-22.796661587291
kodim13,gauss,blurr,1.4,3,22.7470302551464,22.404811583296,-1.50445428705129,0.783169820705448,0.762671642675921,-2.61733502589051,6.36335475639599,5.21741215667418,-18.0084663450516
kodim14,gauss,blurr,1.4,3,24.6082038954317,24.7964490417855,0.764969061349148,0.794629987144362,0.79884719206519,0.530713034878412,5.64670770245592,5.23833522871876,-7.23204556098328
kodim15,gauss,blurr,1.4,3,27.4476873278375,27.7885285926869,1.24178500278859,0.863484610896186,0.871547411642359,0.933751527755095,7.36895641361231,6.14008712170774,-16.6763001832192
kodim16,gauss,blurr,1.4,3,27.8734542801499,28.0543366266261,0.648941263821425,0.760254328306459,0.756877501563512,-0.4441706698953,7.93392429300744,5.99004777889864,-24.5008200522159
kodim17,gauss,blurr,1.4,3,27.34706383264,27.6543488751204,1.12364912138605,0.758690124982938,0.777356483664851,2.46034027164035,6.65011836666583,5.60889744028724,-15.6571788495943
kodim18,gauss,blurr,1.4,3,25.3718265397244,25.3326183861331,-0.15453421743172,0.80791458355327,0.816043425568605,1.00615116756316,6.21620668097304,5.69152136152069,-8.44060286892233
kodim19,gauss,blurr,1.4,3,26.2730991721556,25.1728004912363,-4.1879287773,0.847327499709987,0.837328161791355,-1.18010307963037,6.66004669417205,5.25752927534445,-21.0586724572801
kodim20,gauss,blurr,1.4,3,28.0702850638534,27.9873926115693,-0.295303207985021,0.880148221968813,0.8853045050859,0.585842587462372,7.1969124622808,6.00160581151589,-16.6086034397326
kodim21,gauss,blurr,1.4,3,26.024751817878,25.907676817166,-0.449860200517323,0.83361678473805,0.828594900666696,-0.602421180006896,5.60951354063952,4.93449203021475,-12.0335124522726
kodim22,gauss,blurr,1.4,3,26.7737952568833,26.6895868199728,-0.314518117818637,0.848172988300631,0.852768968025221,0.541868202357914,6.82756421620274,5.60326916372772,-17.931651958243
kodim23,gauss,blurr,1.4,3,28.420592677596,28.5209485550164,0.353109727720302,0.918048487524688,0.924662149534288,0.720404433913064,6.54716800995738,6.66795803211857,1.84492015444667
kodim24,gauss,blurr,1.4,3,25.3054035409689,24.8233514845031,-1.90493724269345,0.766804567961218,0.767850821322843,0.136443287552062,7.16979774809857,5.67100138203682,-20.9043046780396
