name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,blurr,3.2,5,24.1150214956596,21.7061631548106,-9.98903667277476,0.710716423787605,0.502880387148828,-29.2431734630757,7.24220001316037,5.71982228883548,-21.0209290209945
kodim02,gauss,blurr,3.2,5,28.0454844398903,27.5036459694487,-1.93199896975528,0.97314920013919,0.969051977089438,-0.421027222666952,8.21093909016877,6.22999238054756,-24.1257021622907
kodim03,gauss,blurr,3.2,5,28.889183432536,28.4272031650798,-1.59914615979043,0.937087750387719,0.934466614700984,-0.279710804633896,8.45553309211667,7.71044833270734,-8.81180111640739
kodim04,gauss,blurr,3.2,5,28.7331137920164,28.6981986642973,-0.121515294067644,0.933482620729158,0.936759497703152,0.351037812726899,7.48151560499846,6.40685455660852,-14.3642158237556
kodim05,gauss,blurr,3.2,5,23.4606463133317,21.3857007465564,-8.84436660040424,0.785736697399334,0.675466446990056,-14.0339952014785,6.21650961799475,5.988484112968,-3.66806325476737
kodim06,gauss,blurr,3.2,5,25.8063318313501,24.2685073783264,-5.95909741482717,0.831655067681562,0.766072422001403,-7.88579884001508,5.90559640423936,5.25711783540828,-10.9807464723726
kodim07,gauss,blurr,3.2,5,27.7449428687623,26.8357600917301,-3.27693151625059,0.891343336180656,0.879724010610108,-1.30357462707199,7.24843051801213,6.31800605596539,-12.8362196441652
kodim08,gauss,blurr,3.2,5,23.4760166981484,19.3664115120049,-17.5055472100924,0.812059946480298,0.60212824880012,-25.8517488259435,5.34989434148309,4.84720722477804,-9.39620644107338
kodim09,gauss,blurr,3.2,5,28.3742323725659,26.5878325557429,-6.29585249520372,0.795812224523494,0.778624045548462,-2.15982846774227,6.80409757101481,6.59085524531173,-3.13402803939022
kodim10,gauss,blurr,3.2,5,28.3916988114205,27.1708654694878,-4.29996581057569,0.81776030433309,0.802133373310573,-1.91094272242304,6.71975931901749,6.07122206313257,-9.65119768574899
kodim11,gauss,blurr,3.2,5,25.8072416570913,24.2509794667091,-6.03033137388643,0.813962894973399,0.768399680026222,-5.59770171693958,5.66547705441077,5.44038395580469,-3.97306522371037
kodim12,gauss,blurr,3.2,5,28.5054656434621,27.5951846706937,-3.19335591340256,0.905701109399124,0.895416318914997,-1.13556121080057,7.54732774001142,6.00400572923596,-20.4485887447777
kodim13,gauss,blurr,3.2,5,22.7470302551464,20.733457455892,-8.85202497499113,0.783169820705448,0.672008331322631,-14.1937912370892,6.36335475639599,5.8728233003124,-7.70869258217208
kodim14,gauss,blurr,3.2,5,24.6082038954317,23.554564238849,-4.28166013683867,0.794629987144362,0.755347411276631,-4.94350534251796,5.64670770245592,5.93192582928774,5.05105172537565
kodim15,gauss,blurr,3.2,5,27.4476873278375,27.1344918657681,-1.14106320991119,0.863484610896186,0.860376678345968,-0.359929118712678,7.36895641361231,5.91478823716351,-19.733705762767
kodim16,gauss,blurr,3.2,5,27.8734542801499,27.0948978603387,-2.79318240210236,0.760254328306459,0.708933404294288,-6.75049415719784,7.93392429300744,5.7254039433907,-27.8364182471872
kodim17,gauss,blurr,3.2,5,27.34706383264,26.5613770829099,-2.87302049879438,0.758690124982938,0.753781976621386,-0.646923981205385,6.65011836666583,6.12866260301616,-7.84130048366506
kodim18,gauss,blurr,3.2,5,25.3718265397244,23.832616727913,-6.06661018039642,0.80791458355327,0.780673015757911,-3.37183761129168,6.21620668097304,6.10825174687444,-1.73666899508076
kodim19,gauss,blurr,3.2,5,26.2730991721556,22.4857193822455,-14.4154283630304,0.847327499709987,0.777548147887199,-8.23522803717235,6.66004669417205,5.5254057367567,-17.0365315667865
kodim20,gauss,blurr,3.2,5,28.0702850638534,26.4346628559501,-5.82688135935431,0.880148221968813,0.864662364073256,-1.75946022601925,7.1969124622808,6.00691799734372,-16.5347914286004
kodim21,gauss,blurr,3.2,5,26.024751817878,24.2175823331164,-6.94404118589974,0.83361678473805,0.775021617433438,-7.02902921070918,5.60951354063952,5.71635337259722,1.9046184875689
kodim22,gauss,blurr,3.2,5,26.7737952568833,25.4149303269674,-5.07535415460621,0.848172988300631,0.832946175115592,-1.79524853951634,6.82756421620274,5.66284934309537,-17.0590101568484
kodim23,gauss,blurr,3.2,5,28.420592677596,27.1117099739474,-4.6054025631927,0.918048487524688,0.915830006284004,-0.241651859442171,6.54716800995738,6.5870608986493,0.609315182247514
kodim24,gauss,blurr,3.2,5,25.3054035409689,23.2646557056064,-8.06447457776561,0.766804567961218,0.712964706305121,-7.02132771577585,7.16979774809857,5.85567886713559,-18.3285348782884
