name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,blurr,2.3,7,24.1150214956596,21.3526599873625,-11.4549410988263,0.710716423787605,0.466720614690526,-34.3309653373083,7.24220001316037,6.11664901528558,-15.541561898725
kodim02,gauss,blurr,2.3,7,28.0454844398903,27.265005576129,-2.78290384120138,0.97314920013919,0.967313447945149,-0.599677027243688,8.21093909016877,6.28222525972157,-23.4895644611043
kodim03,gauss,blurr,2.3,7,28.889183432536,28.1243555924499,-2.64745399215646,0.937087750387719,0.93210282093579,-0.531959728410293,8.45553309211667,7.74420604439669,-8.41256299242884
kodim04,gauss,blurr,2.3,7,28.7331137920164,28.3661459155467,-1.27716014047761,0.933482620729158,0.933509370663043,0.00286560598892448,7.48151560499846,6.72230777394948,-10.1477811600332
kodim05,gauss,blurr,2.3,7,23.4606463133317,20.7697317965953,-11.4699078652714,0.785736697399334,0.634320580807495,-19.270592438027,6.21650961799475,6.45537803625457,3.84248449593612
kodim06,gauss,blurr,2.3,7,25.8063318313501,24.0207082830732,-6.91932336585602,0.831655067681562,0.755761326647296,-9.12562719612089,5.90559640423936,5.72411446955616,-3.07305007421299
kodim07,gauss,blurr,2.3,7,27.7449428687623,26.0097948902498,-6.25392521700282,0.891343336180656,0.856471188471754,-3.91231372843681,7.24843051801213,6.78004860352394,-6.46183906052871
kodim08,gauss,blurr,2.3,7,23.4760166981484,18.9797201693559,-19.1527233372055,0.812059946480298,0.572734154808758,-29.4714439135739,5.34989434148309,5.62108046215844,5.06899956084319
kodim09,gauss,blurr,2.3,7,28.3742323725659,25.8558625769582,-8.87555216486711,0.795812224523494,0.765596655077496,-3.7968214755799,6.80409757101481,6.67019408234348,-1.96798307598867
kodim10,gauss,blurr,2.3,7,28.3916988114205,26.7384514095699,-5.82299570318598,0.81776030433309,0.791039910455418,-3.26750928555567,6.71975931901749,6.32872928874491,-5.81910767497184
kodim11,gauss,blurr,2.3,7,25.8072416570913,23.8523853352005,-7.57483634967902,0.813962894973399,0.755450131179681,-7.18862790368719,5.66547705441077,5.84340267751282,3.14052323208201
kodim12,gauss,blurr,2.3,7,28.5054656434621,27.2326112817745,-4.46529931350036,0.905701109399124,0.891758945931095,-1.53937798279601,7.54732774001142,6.23822954593891,-17.3451881138333
kodim13,gauss,blurr,2.3,7,22.7470302551464,20.3902074333996,-10.3610132633185,0.783169820705448,0.647161327644957,-17.3664114046147,6.36335475639599,6.1661722658669,-3.09871912030215
kodim14,gauss,blurr,2.3,7,24.6082038954317,23.0881991007488,-6.17682136064029,0.794629987144362,0.73540482726735,-7.45317453848524,5.64670770245592,6.22789990886043,10.2925852909251
kodim15,gauss,blurr,2.3,7,27.4476873278375,26.7877868412426,-2.40421161430858,0.863484610896186,0.854260935478026,-1.06819221810872,7.36895641361231,6.13003837168213,-16.8126661685987
kodim16,gauss,blurr,2.3,7,27.8734542801499,26.922444141902,-3.41188475848566,0.760254328306459,0.69947298452171,-7.99486981154652,7.93392429300744,6.39551476278878,-19.3902723722048
kodim17,gauss,blurr,2.3,7,27.34706383264,26.0997920754577,-4.56089825516717,0.758690124982938,0.737172171154449,-2.8361979574959,6.65011836666583,6.12606957591067,-7.88029267842795
kodim18,gauss,blurr,2.3,7,25.3718265397244,23.3424591851611,-7.9985071291023,0.80791458355327,0.763631399050784,-5.48117157481241,6.21620668097304,6.35491808152086,2.23144769256785
kodim19,gauss,blurr,2.3,7,26.2730991721556,21.98454673589,-16.3229789076827,0.847327499709987,0.762919923450211,-9.9616236093678,6.66004669417205,5.15671308906207,-22.5724183949864
kodim20,gauss,blurr,2.3,7,28.0702850638534,25.8974378563494,-7.74073794605682,0.880148221968813,0.855555720922955,-2.79413176463019,7.1969124622808,5.877052127365,-18.3392578669425
kodim21,gauss,blurr,2.3,7,26.024751817878,23.8031905122335,-8.53634002426273,0.83361678473805,0.758087560887138,-9.06042503386563,5.60951354063952,5.99119524232222,6.80418540605188
kodim22,gauss,blurr,2.3,7,26.7737952568833,25.0915954887048,-6.28300826251378,0.848172988300631,0.826098747045252,-2.60256357604663,6.82756421620274,6.04308232144329,-11.4899233448112
kodim23,gauss,blurr,2.3,7,28.420592677596,26.5389107998854,-6.62083968148191,0.918048487524688,0.911026467345837,-0.764885545183346,6.54716800995738,6.33330863129218,-3.26644097631131
kodim24,gauss,blurr,2.3,7,25.3054035409689,22.9000658299128,-9.5052335646885,0.766804567961218,0.692589808674859,-9.67844511981469,7.16979774809857,6.23376391039651,-13.0552335029297
