name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,blurr,4.1,7,24.1150214956596,20.8443080733737,-13.5629712081102,0.710716423787605,0.417925571206526,-41.1965789422335,7.24220001316037,5.67048415288699,-21.7021879735066
kodim02,gauss,blurr,4.1,7,28.0454844398903,26.9779018488377,-3.80661134002053,0.97314920013919,0.965101236216635,-0.827002059026855,8.21093909016877,5.94013130950548,-27.6558838852209
kodim03,gauss,blurr,4.1,7,28.889183432536,27.8174472953113,-3.70981803527769,0.937087750387719,0.929065861641875,-0.856044563865566,8.45553309211667,7.70513893654224,-8.87459309069524
kodim04,gauss,blurr,4.1,7,28.7331137920164,28.0665270367488,-2.31992522666596,0.933482620729158,0.930008374244471,-0.372181164119914,7.48151560499846,6.64413255077338,-11.1926927435079
kodim05,gauss,blurr,4.1,7,23.4606463133317,20.2541460403212,-13.6675700668499,0.785736697399334,0.596510715409896,-24.0826198669028,6.21650961799475,6.44471971915892,3.67103270464791
kodim06,gauss,blurr,4.1,7,25.8063318313501,23.6213256789502,-8.46693814014112,0.831655067681562,0.73810734532521,-11.2483800065259,5.90559640423936,5.1989752105483,-11.9652808170875
kodim07,gauss,blurr,4.1,7,27.7449428687623,25.3686426375907,-8.56480491746482,0.891343336180656,0.833938727754636,-6.44023532749965,7.24843051801213,6.72062622435847,-7.28163555327018
kodim08,gauss,blurr,4.1,7,23.4760166981484,18.3885009123535,-21.6711201530038,0.812059946480298,0.523589700027047,-35.5232698895647,5.34989434148309,5.06096083071118,-5.40073303002498
kodim09,gauss,blurr,4.1,7,28.3742323725659,25.1922672924079,-11.2142772300497,0.795812224523494,0.75128391314529,-5.59532889870674,6.80409757101481,6.91692125107184,1.65817257732547
kodim10,gauss,blurr,4.1,7,28.3916988114205,26.3011651256441,-7.36318633013751,0.81776030433309,0.778306815838322,-4.82457858197755,6.71975931901749,6.56242170644483,-2.3414173797472
kodim11,gauss,blurr,4.1,7,25.8072416570913,23.4011379505312,-9.32336643540135,0.813962894973399,0.737879055564735,-9.34733510317449,5.66547705441077,5.69781519294175,0.57079286034349
kodim12,gauss,blurr,4.1,7,28.5054656434621,26.8271803496457,-5.88759122481262,0.905701109399124,0.885667762028733,-2.21191595797889,7.54732774001142,6.04186966960907,-19.9469020329051
kodim13,gauss,blurr,4.1,7,22.7470302551464,19.997375288076,-12.0879734023666,0.783169820705448,0.618895144127618,-20.9756137474576,6.36335475639599,6.06847168417581,-4.63408191919193
kodim14,gauss,blurr,4.1,7,24.6082038954317,22.6508629334218,-7.95401797842392,0.794629987144362,0.715488208140658,-9.95957619068888,5.64670770245592,6.17235151037692,9.30885456834221
kodim15,gauss,blurr,4.1,7,27.4476873278375,26.4715799625003,-3.55624630111283,0.863484610896186,0.847751656921378,-1.82203061598046,7.36895641361231,6.10357174118019,-17.1718300585227
kodim16,gauss,blurr,4.1,7,27.8734542801499,26.6152545131464,-4.5139714452237,0.760254328306459,0.682967661903028,-10.1658962699489,7.93392429300744,5.71548859114817,-27.9613923694039
kodim17,gauss,blurr,4.1,7,27.34706383264,25.6869728348912,-6.07045424659976,0.758690124982938,0.721158081801941,-4.94695290542248,6.65011836666583,6.14362532105124,-7.61630120981638
kodim18,gauss,blurr,4.1,7,25.3718265397244,22.8790912988034,-9.82481587211769,0.80791458355327,0.746416812536015,-7.61191495600729,6.21620668097304,6.46134959387629,3.94360943070954
kodim19,gauss,blurr,4.1,7,26.2730991721556,21.3218231188424,-18.8454206367881,0.847327499709987,0.74027344499045,-12.6343184608287,6.66004669417205,4.9782528475367,-25.2519828142801
kodim20,gauss,blurr,4.1,7,28.0702850638534,25.3969790774779,-9.52361538293732,0.880148221968813,0.845494559227857,-3.93725305306411,7.1969124622808,5.90051524798831,-18.0132413877054
kodim21,gauss,blurr,4.1,7,26.024751817878,23.3164509584558,-10.4066347236469,0.83361678473805,0.737386844571478,-11.5436663378618,5.60951354063952,6.08942631075408,8.55533669074358
kodim22,gauss,blurr,4.1,7,26.7737952568833,24.6935652659127,-7.7696492821122,0.848172988300631,0.81727765145586,-3.64257495474734,6.82756421620274,5.75519055662327,-15.7065334813634
kodim23,gauss,blurr,4.1,7,28.420592677596,26.0654789725113,-8.28664529202877,0.918048487524688,0.905805682348951,-1.3335684707403,6.54716800995738,6.32608209356934,-3.37681751944956
kodim24,gauss,blurr,4.1,7,25.3054035409689,22.5122256718009,-11.0378712777527,0.766804567961218,0.669549882088847,-12.6831124820959,7.16979774809857,6.17546206148956,-13.8683924085963
