name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,blurr,3.8,3,24.1150214956596,23.4969054940895,-2.56319904869799,0.710716423787605,0.648427830419998,-8.76419782670203,7.24220001316037,5.72058624601704,-21.0103803316436
kodim02,gauss,blurr,3.8,3,28.0454844398903,28.1529321238424,0.383119372326682,0.97314920013919,0.973580195323458,0.0442887055969139,8.21093909016877,6.23767468890449,-24.0321402898597
kodim03,gauss,blurr,3.8,3,28.889183432536,29.0865939922382,0.683337277992737,0.937087750387719,0.940171743644314,0.329103998565654,8.45553309211667,7.51618078266613,-11.109320952529
kodim04,gauss,blurr,3.8,3,28.7331137920164,29.1400672832393,1.41632227599329,0.933482620729158,0.940407545802905,0.741837600397748,7.48151560499846,6.47508430225503,-13.4522382346035
kodim05,gauss,blurr,3.8,3,23.4606463133317,23.2210418712153,-1.02130367133228,0.785736697399334,0.771128129040918,-1.8592193042235,6.21650961799475,5.21243349761904,-16.1517665390437
kodim06,gauss,blurr,3.8,3,25.8063318313501,25.5803260500587,-0.87577646745151,0.831655067681562,0.817251706487329,-1.73189123158792,5.90559640423936,5.07734592497053,-14.0248405508081
kodim07,gauss,blurr,3.8,3,27.7449428687623,28.0812537956271,1.2121521693363,0.891343336180656,0.901778878048874,1.17076567969122,7.24843051801213,5.93221745836368,-18.1585938690824
kodim08,gauss,blurr,3.8,3,23.4760166981484,21.7339410224671,-7.42066125646751,0.812059946480298,0.748755939823434,-7.79548442590252,5.34989434148309,4.39834979499041,-17.7862306385083
kodim09,gauss,blurr,3.8,3,28.3742323725659,28.3037856945499,-0.248276947517337,0.795812224523494,0.801950506879642,0.771322953706079,6.80409757101481,6.01596600609409,-11.5831902275789
kodim10,gauss,blurr,3.8,3,28.3916988114205,28.3875697998416,-0.0145430240235414,0.81776030433309,0.825266425523279,0.917887692813584,6.71975931901749,5.83634909765592,-13.1464562854423
kodim11,gauss,blurr,3.8,3,25.8072416570913,25.6293046309675,-0.689484868193958,0.813962894973399,0.810661860360593,-0.405550994178078,5.66547705441077,4.9167791513871,-13.2150902004057
kodim12,gauss,blurr,3.8,3,28.5054656434621,28.575095860267,0.244269704890143,0.905701109399124,0.908295339642138,0.286433373669485,7.54732774001142,5.70403912340627,-24.4230631039531
kodim13,gauss,blurr,3.8,3,22.7470302551464,22.2518771696414,-2.17678123232375,0.783169820705448,0.756232524124291,-3.43952178301422,6.36335475639599,5.16380700918378,-18.8508702270059
kodim14,gauss,blurr,3.8,3,24.6082038954317,24.719088800886,0.450601376376332,0.794629987144362,0.796532828036976,0.239462507506406,5.64670770245592,5.28650526602964,-6.37898144204663
kodim15,gauss,blurr,3.8,3,27.4476873278375,27.7553606424137,1.12094440198659,0.863484610896186,0.87096098110968,0.86583711153055,7.36895641361231,6.08333777359219,-17.4464139541558
kodim16,gauss,blurr,3.8,3,27.8734542801499,27.9760191452067,0.367966108634899,0.760254328306459,0.753383741596543,-0.903722143249226,7.93392429300744,5.86597872685688,-26.0645991791621
kodim17,gauss,blurr,3.8,3,27.34706383264,27.5857809744909,0.872916900007311,0.758690124982938,0.776335166219019,2.32572438404647,6.65011836666583,5.69374063843902,-14.381363992267
kodim18,gauss,blurr,3.8,3,25.3718265397244,25.2232680878103,-0.585525254484684,0.80791458355327,0.814080303298428,0.763164803640549,6.21620668097304,5.66442622052635,-8.87648189265678
kodim19,gauss,blurr,3.8,3,26.2730991721556,24.8808541858335,-5.29912735912623,0.847327499709987,0.83215245502463,-1.7909302708282,6.66004669417205,5.01843410602145,-24.6486648447542
kodim20,gauss,blurr,3.8,3,28.0702850638534,27.874581876832,-0.697189880958712,0.880148221968813,0.884140587132086,0.453601457529713,7.1969124622808,5.96703010397026,-17.0890276178345
kodim21,gauss,blurr,3.8,3,26.024751817878,25.7629584024738,-1.0059401036224,0.83361678473805,0.825053411188525,-1.02725541355504,5.60951354063952,4.87011292565868,-13.1811895920042
kodim22,gauss,blurr,3.8,3,26.7737952568833,26.5833586059399,-0.711280000150445,0.848172988300631,0.851502371826429,0.392535906203338,6.82756421620274,5.52230966765081,-19.1174261745408
kodim23,gauss,blurr,3.8,3,28.420592677596,28.4366062127184,0.0563448317353453,0.918048487524688,0.924240519542203,0.67447766666552,6.54716800995738,6.75744800424811,3.21177024892171
kodim24,gauss,blurr,3.8,3,25.3054035409689,24.6764284174189,-2.485536824306,0.766804567961218,0.764350884386923,-0.319988126938025,7.16979774809857,5.52927561772718,-22.8810098695805
