name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,blurr,5,5,24.1150214956596,21.5688856202289,-10.5582981789545,0.710716423787605,0.49047222165713,-30.9890407424009,7.24220001316037,5.66571391957999,-21.7680551588692
kodim02,gauss,blurr,5,5,28.0454844398903,27.441190494392,-2.15469248460827,0.97314920013919,0.968591759112777,-0.46831883803234,8.21093909016877,6.1988422767899,-24.5050753791125
kodim03,gauss,blurr,5,5,28.889183432536,28.3660233508127,-1.81092028075172,0.937087750387719,0.933848736148988,-0.345646844427447,8.45553309211667,7.73931073651452,-8.47045772039971
kodim04,gauss,blurr,5,5,28.7331137920164,28.650177107187,-0.288644960061711,0.933482620729158,0.936233465467861,0.294686229568326,7.48151560499846,6.52251803694755,-12.8182258606825
kodim05,gauss,blurr,5,5,23.4606463133317,21.2645195306221,-9.36089634266226,0.785736697399334,0.667663421937768,-15.0270791541709,6.21650961799475,6.08011879066297,-2.19400975327016
kodim06,gauss,blurr,5,5,25.8063318313501,24.1602202122454,-6.37871213104755,0.831655067681562,0.761408616091565,-8.44658492682866,5.90559640423936,5.40509894708742,-8.4749688751614
kodim07,gauss,blurr,5,5,27.7449428687623,26.7277593716608,-3.66619423911934,0.891343336180656,0.877111489831203,-1.59667389341079,7.24843051801213,6.44726999516339,-11.0528827014052
kodim08,gauss,blurr,5,5,23.4760166981484,19.1981334761313,-18.2223555086948,0.812059946480298,0.589217983657846,-27.4415655874068,5.34989434148309,4.84274394811657,-9.47963382069199
kodim09,gauss,blurr,5,5,28.3742323725659,26.4507410620698,-6.77900739389126,0.795812224523494,0.776008679584215,-2.48846955714159,6.80409757101481,6.59363186068228,-3.09322005065165
kodim10,gauss,blurr,5,5,28.3916988114205,27.0753578360763,-4.63635862048072,0.81776030433309,0.799702562487345,-2.20819496251682,6.71975931901749,6.03145500459922,-10.2429905855453
kodim11,gauss,blurr,5,5,25.8072416570913,24.1422129737464,-6.45178863153498,0.813962894973399,0.76434519418288,-6.09581850683016,5.66547705441077,5.52661019399639,-2.45110621895941
kodim12,gauss,blurr,5,5,28.5054656434621,27.5090753559564,-3.49543592786124,0.905701109399124,0.894039388498581,-1.28759044010444,7.54732774001142,6.08747189975657,-19.3426851270227
kodim13,gauss,blurr,5,5,22.7470302551464,20.6276063633397,-9.31736524739177,0.783169820705448,0.665165691750398,-15.0675020711034,6.36335475639599,5.81169244950255,-8.6693627498758
kodim14,gauss,blurr,5,5,24.6082038954317,23.4614691258608,-4.65996939249926,0.794629987144362,0.751622460567404,-5.41227077668096,5.64670770245592,5.94524759658276,5.28697269024561
kodim15,gauss,blurr,5,5,27.4476873278375,27.0756694700273,-1.35537050304745,0.863484610896186,0.859172539639341,-0.499380209262705,7.36895641361231,5.89853353456788,-19.9542892712487
kodim16,gauss,blurr,5,5,27.8734542801499,27.013798430624,-3.08413819430369,0.760254328306459,0.704783532933748,-7.29634719690156,7.93392429300744,5.87146253740806,-25.9954806654398
kodim17,gauss,blurr,5,5,27.34706383264,26.477119089744,-3.18112667677939,0.758690124982938,0.751248409194284,-0.980863667998998,6.65011836666583,6.2001509170119,-6.76630737746599
kodim18,gauss,blurr,5,5,25.3718265397244,23.726921275587,-6.48319608192984,0.80791458355327,0.77742246951347,-3.77417547108677,6.21620668097304,6.12702614231764,-1.43464564858132
kodim19,gauss,blurr,5,5,26.2730991721556,22.3102298716852,-15.083372062441,0.847327499709987,0.77210764360287,-8.87730613403473,6.66004669417205,5.50543319833033,-17.3364174286056
kodim20,gauss,blurr,5,5,28.0702850638534,26.3250164812202,-6.21749504382704,0.880148221968813,0.862700451794878,-1.98236725797236,7.1969124622808,6.0442119910939,-16.0165970786532
kodim21,gauss,blurr,5,5,26.024751817878,24.0967300025051,-7.40841576075464,0.83361678473805,0.770415389495788,-7.58158861474006,5.60951354063952,5.77134219920023,2.88489647789077
kodim22,gauss,blurr,5,5,26.7737952568833,25.3182842796886,-5.43632668894978,0.848172988300631,0.831053045988587,-2.01844936683785,6.82756421620274,5.73685131279473,-15.975139432883
kodim23,gauss,blurr,5,5,28.420592677596,27.0126158060645,-4.95407287069505,0.918048487524688,0.914868908591317,-0.346341067664541,6.54716800995738,6.63313243169343,1.31300161543608
kodim24,gauss,blurr,5,5,25.3054035409689,23.1656282597754,-8.45580382754696,0.766804567961218,0.708172314069002,-7.64630993893365,7.16979774809857,5.89012621571695,-17.8480841069887
