name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,blurr,0.7,3,24.1150214956596,24.1827344872532,0.280791752998674,0.710716423787605,0.691718825297877,-2.67302089186076,7.24220001316037,5.60179721406975,-22.6506144004545
kodim02,gauss,blurr,0.7,3,28.0454844398903,28.3077381870961,0.935101505441639,0.97314920013919,0.974553041636747,0.144257581196902,8.21093909016877,6.42344181466482,-21.7697057044812
kodim03,gauss,blurr,0.7,3,28.889183432536,29.2054303323746,1.09468964596082,0.937087750387719,0.940976185525838,0.414948881415835,8.45553309211667,7.11327936357526,-15.874264980322
kodim04,gauss,blurr,0.7,3,28.7331137920164,29.1520348099839,1.45797291932839,0.933482620729158,0.939880735032516,0.685402616104377,7.48151560499846,5.72712475597111,-23.449671719661
kodim05,gauss,blurr,0.7,3,23.4606463133317,23.7828988267335,1.37358753504894,0.785736697399334,0.791679157012824,0.756291469287202,6.21650961799475,4.51667645781053,-27.3438515282557
kodim06,gauss,blurr,0.7,3,25.8063318313501,26.0756252996431,1.04351703315629,0.831655067681562,0.83313866954771,0.178391489909799,5.90559640423936,4.83225744190389,-18.1749460827523
kodim07,gauss,blurr,0.7,3,27.7449428687623,28.2447277524222,1.80135488483038,0.891343336180656,0.902681047538485,1.2719802681658,7.24843051801213,5.56101507309027,-23.279735395527
kodim08,gauss,blurr,0.7,3,23.4760166981484,23.0980823627901,-1.60987419721918,0.812059946480298,0.797910888772818,-1.74236616013463,5.34989434148309,4.37165941780228,-18.2851260462394
kodim09,gauss,blurr,0.7,3,28.3742323725659,28.6985234015822,1.14290679218441,0.795812224523494,0.80501515399004,1.15641971597723,6.80409757101481,5.57383858997717,-18.0811484285366
kodim10,gauss,blurr,0.7,3,28.3916988114205,28.7297171981875,1.19055358051005,0.81776030433309,0.828571387784743,1.32203573521091,6.71975931901749,5.39921714532265,-19.6516290391175
kodim11,gauss,blurr,0.7,3,25.8072416570913,26.055177876894,0.960723439943775,0.813962894973399,0.820631047972703,0.819220758155299,5.66547705441077,4.46489256861523,-21.1912337525195
kodim12,gauss,blurr,0.7,3,28.5054656434621,28.8162453113045,1.09024589083884,0.905701109399124,0.911221207035056,0.60948336914311,7.54732774001142,5.59498735596585,-25.8679687870903
kodim13,gauss,blurr,0.7,3,22.7470302551464,22.8685175477801,0.534079795344879,0.783169820705448,0.780915089103941,-0.287898172515926,6.36335475639599,4.35735674232894,-31.5242209630191
kodim14,gauss,blurr,0.7,3,24.6082038954317,24.9810636177057,1.51518462647004,0.794629987144362,0.80382812420924,1.15753711962627,5.64670770245592,4.56177798125135,-19.2134917968696
kodim15,gauss,blurr,0.7,3,27.4476873278375,27.8323106884105,1.40129605813027,0.863484610896186,0.871795097571087,0.962435991334703,7.36895641361231,5.48453967677035,-25.5723691533983
kodim16,gauss,blurr,0.7,3,27.8734542801499,28.2330938492198,1.2902583420601,0.760254328306459,0.765591611394605,0.70203915840046,7.93392429300744,5.70819613726034,-28.0533072102634
kodim17,gauss,blurr,0.7,3,27.34706383264,27.7992546325215,1.65352596040603,0.758690124982938,0.777218880753439,2.44220336608678,6.65011836666583,4.93758596757486,-25.7519085325632
kodim18,gauss,blurr,0.7,3,25.3718265397244,25.6312943837972,1.02266127220479,0.80791458355327,0.819626050627054,1.44959223563897,6.21620668097304,4.87787054289901,-21.5297882898664
kodim19,gauss,blurr,0.7,3,26.2730991721556,26.0953384804746,-0.676588211067661,0.847327499709987,0.850280303794862,0.348484391912881,6.66004669417205,5.06534321079571,-23.9443288704237
kodim20,gauss,blurr,0.7,3,28.0702850638534,28.2931680486651,0.7940175324356,0.880148221968813,0.88726412730543,0.808489429280383,7.1969124622808,5.55179276081822,-22.8586871117954
kodim21,gauss,blurr,0.7,3,26.024751817878,26.3088694107923,1.09172066232375,0.83361678473805,0.837603383794844,0.478229221121888,5.60951354063952,4.45140779553492,-20.6453863907166
kodim22,gauss,blurr,0.7,3,26.7737952568833,26.9725448809959,0.742328916037571,0.848172988300631,0.855196427309295,0.828066810136888,6.82756421620274,5.08355230365309,-25.543691092804
kodim23,gauss,blurr,0.7,3,28.420592677596,28.7301190174968,1.08909178429911,0.918048487524688,0.92471687344286,0.726365329150692,6.54716800995738,5.96452427920842,-8.899171823036
kodim24,gauss,blurr,0.7,3,25.3054035409689,25.2786135722885,-0.105866593421665,0.766804567961218,0.775881159843978,1.18369037718347,7.16979774809857,5.36511425769693,-25.1706331727452
