name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,blurr,2.9,7,24.1150214956596,21.080948540832,-12.5816721970317,0.710716423787605,0.440711809474495,-37.9904847103689,7.24220001316037,6.06168293731549,-16.3005312432641
kodim02,gauss,blurr,2.9,7,28.0454844398903,27.1143923471287,-3.31993585190941,0.97314920013919,0.966165881579772,-0.717599989643838,8.21093909016877,6.22646990130532,-24.1686019963236
kodim03,gauss,blurr,2.9,7,28.889183432536,27.9611022715113,-3.21255587992657,0.937087750387719,0.930515058839468,-0.701395525182261,8.45553309211667,7.73469482603417,-8.52504813392029
kodim04,gauss,blurr,2.9,7,28.7331137920164,28.2091375980254,-1.82359697519683,0.933482620729158,0.931708788958959,-0.190023009621058,7.48151560499846,6.86480603127588,-8.24311017022481
kodim05,gauss,blurr,2.9,7,23.4606463133317,20.4912063030321,-12.6571108512564,0.785736697399334,0.614255270624107,-21.82428634717,6.21650961799475,6.55081474737179,5.3776982570627
kodim06,gauss,blurr,2.9,7,25.8063318313501,23.807536835002,-7.74536656124038,0.831655067681562,0.74643083362311,-10.2475458119958,5.90559640423936,5.68669006602896,-3.70676089638042
kodim07,gauss,blurr,2.9,7,27.7449428687623,25.6717864080827,-7.47219581776016,0.891343336180656,0.8451673187283,-5.18049729862993,7.24843051801213,6.99311140292366,-3.52240549804557
kodim08,gauss,blurr,2.9,7,23.4760166981484,18.6620961277104,-20.5056958015274,0.812059946480298,0.546730195551476,-32.6736655438847,5.34989434148309,5.41346887729578,1.18833254929415
kodim09,gauss,blurr,2.9,7,28.3742323725659,25.5036275465861,-10.1169426833742,0.795812224523494,0.758332096256438,-4.70966983316925,6.80409757101481,6.84276735032044,0.568330758076713
kodim10,gauss,blurr,2.9,7,28.3916988114205,26.5058617594109,-6.64221279795692,0.81776030433309,0.78447543606725,-4.0702474905511,6.71975931901749,6.53440429009746,-2.75835815124302
kodim11,gauss,blurr,2.9,7,25.8072416570913,23.6120969572875,-8.5059253095369,0.813962894973399,0.746300021222866,-8.31277127844312,5.66547705441077,5.91965730512364,4.48647568901499
kodim12,gauss,blurr,2.9,7,28.5054656434621,27.0185949934672,-5.21608967414279,0.905701109399124,0.88862551380198,-1.88534555384089,7.54732774001142,6.34634353146699,-15.9127077810273
kodim13,gauss,blurr,2.9,7,22.7470302551464,20.1781107995608,-11.2934278750711,0.783169820705448,0.632102285072941,-19.2892437423637,6.36335475639599,6.25986296831204,-1.62637149814626
kodim14,gauss,blurr,2.9,7,24.6082038954317,22.8557872940516,-7.1212698367857,0.794629987144362,0.725021040017513,-8.7599194912088,5.64670770245592,6.35029059871565,12.4600551920496
kodim15,gauss,blurr,2.9,7,27.4476873278375,26.6210381966926,-3.01172598358248,0.863484610896186,0.850912974396134,-1.45591899860314,7.36895641361231,6.23644470879125,-15.3686850790572
kodim16,gauss,blurr,2.9,7,27.8734542801499,26.7594296121473,-3.9967226767294,0.760254328306459,0.69077519896459,-9.13893242760499,7.93392429300744,6.50578172449696,-18.000456215207
kodim17,gauss,blurr,2.9,7,27.34706383264,25.8805589390812,-5.36256799828171,0.758690124982938,0.728923034890309,-3.92348458381453,6.65011836666583,6.28724164223355,-5.45669572215782
kodim18,gauss,blurr,2.9,7,25.3718265397244,23.0945423261972,-8.97564158402908,0.80791458355327,0.754645738154923,-6.59337589427668,6.21620668097304,6.52639700012309,4.99002583198365
kodim19,gauss,blurr,2.9,7,26.2730991721556,21.6299203784602,-17.6727487049425,0.847327499709987,0.751141850258975,-11.3516496849133,6.66004669417205,5.20007457962414,-21.9213495278565
kodim20,gauss,blurr,2.9,7,28.0702850638534,25.630131033496,-8.69301478345013,0.880148221968813,0.85039528488487,-3.38044619545883,7.1969124622808,5.99387313822788,-16.7160477546181
kodim21,gauss,blurr,2.9,7,26.024751817878,23.5431285011232,-9.53562721412808,0.83361678473805,0.747243062624541,-10.3613223359761,5.60951354063952,6.1571439041498,9.76252859615781
kodim22,gauss,blurr,2.9,7,26.7737952568833,24.8797000368962,-7.07443678348214,0.848172988300631,0.821504468538092,-3.14423120405789,6.82756421620274,6.03388692301127,-11.6246038566429
kodim23,gauss,blurr,2.9,7,28.420592677596,26.2853769050417,-7.51291782256726,0.918048487524688,0.908350612524273,-1.05635760335092,6.54716800995738,6.44432990424144,-1.5707265425225
kodim24,gauss,blurr,2.9,7,25.3054035409689,22.691703804905,-10.3286230224795,0.766804567961218,0.68064300819752,-11.2364432038772,7.16979774809857,6.33010099711115,-11.7115821183395
