quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
10,Case_17-07,median,method_2,0,3,29.1605780632834,29.3570256160296,0.673675097660519,0.816158264842461,0.839009712322842,2.79987944308727
10,Case_17-08,median,method_2,0,3,29.3588330809697,29.584232832264,0.767740838583824,0.813035998795182,0.836524313849929,2.88896372233878
