quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
30,Case_17-07,avg,method_2,0,3,33.8894453674278,34.8204121086135,2.74706986524052,0.912863316090507,0.934788229719934,2.40177398335205
30,Case_17-08,avg,method_2,0,3,34.1909513749585,35.1352698136128,2.76189576680185,0.911823553127918,0.934151278512498,2.44868925659878
