quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
30,Case_17-07,avg,method_2,0,5,33.8894453674278,33.5211460347429,-1.08676707066678,0.912863316090507,0.915781693227496,0.319694864011789
30,Case_17-08,avg,method_2,0,5,34.1909513749585,34.0196072427981,-0.501138825537141,0.911823553127918,0.919596558532017,0.852468153233683
