quality,sigma,filter_size,method,type,mean_PSNR,mean_SSIM,mean_jpg_PSNR,mean_jpg_SSIM,mean_delta_PSNR,mean_delta_SSIM
10,1.4,3,blur,gauss,30.2360259036955,0.862373217108863,29.2597055721265,0.814597131818821,3.33683719185758,5.86512575950308
10,1.4,5,blur,gauss,30.4225034634495,0.87342799911538,29.2597055721265,0.814597131818821,3.97389494450291,7.22244783145343
10,1.5,3,blur,gauss,30.2399524556267,0.862552443009454,29.2597055721265,0.814597131818821,3.35025578384457,5.88712844883818
10,1.5,5,blur,gauss,30.4202608066465,0.87377070327489,29.2597055721265,0.814597131818821,3.96619449959505,7.26454801766263
