quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
20,Case_17-07,gauss,blur,1.4,5,32.1647774408798,32.9421059499507,2.41670725220976,0.884862935948956,0.914386210602028,3.33647997374988
20,Case_17-08,gauss,blur,1.4,5,32.4508756740513,33.3064649255753,2.63656753092838,0.883813509521353,0.915615543410033,3.59827424519717
