quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
20,Case_17-07,gauss,blur,1.5,5,32.1647774408798,32.8897396256613,2.25390082712049,0.884862935948956,0.913599148605064,3.24753263908501
20,Case_17-08,gauss,blur,1.5,5,32.4508756740513,33.2641045281802,2.50603053765708,0.883813509521353,0.915096305982949,3.53952458573957
