quality,sigma,filter_size,method,type,mean_PSNR,mean_SSIM,mean_jpg_PSNR,mean_jpg_SSIM,mean_delta_PSNR,mean_delta_SSIM
40,1.4,3,method_2,gauss,36.0372446797406,0.944319382508305,35.1499059376766,0.926624380532902,2.52426437945138,1.90964007839513
40,1.4,5,method_2,gauss,35.3634959404867,0.937929249693232,35.1499059376766,0.926624380532902,0.606753566906289,1.22009429762848
40,1.5,3,method_2,gauss,36.033475923889,0.944295776498299,35.1499059376766,0.926624380532902,2.51353363842385,1.90709326759304
40,1.5,5,method_2,gauss,35.2551814276102,0.936601011942619,35.1499059376766,0.926624380532902,0.298530669062455,1.07676119613242
