name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,avg,method_1,-1,3,24.1150214956596,23.2974783152492,-3.39018225862893,0.710716423787605,0.651000174207791,-8.40226109614439,7.24220001316037,5.09940883284081,-29.5875725114706
kodim02,avg,method_1,-1,3,28.0454844398903,27.9892335913878,-0.200570072601508,0.97314920013919,0.972964732783478,-0.0189557115892333,8.21093909016877,6.16139964440422,-24.9610845149069
kodim03,avg,method_1,-1,3,28.889183432536,29.052444519015,0.565128768212756,0.937087750387719,0.940482922199568,0.362310979995717,8.45553309211667,7.21186377488617,-14.7083490027378
kodim04,avg,method_1,-1,3,28.7331137920164,28.989616489812,0.892707625258426,0.933482620729158,0.939558610067001,0.650894746502783,7.48151560499846,6.10027479583089,-18.4620454209138
kodim05,avg,method_1,-1,3,23.4606463133317,23.1533802993695,-1.30970822311715,0.785736697399334,0.774328075385051,-1.45196502238518,6.21650961799475,4.18688494852976,-32.6489428020813
kodim06,avg,method_1,-1,3,25.8063318313501,25.3031189781572,-1.9499588569251,0.831655067681562,0.816010953649324,-1.88108203030014,5.90559640423936,4.80087945082461,-18.7062724540694
kodim07,avg,method_1,-1,3,27.7449428687623,27.5838043057276,-0.580785348151114,0.891343336180656,0.895453819569276,0.461156012702404,7.24843051801213,5.42276798779926,-25.1870046305356
kodim08,avg,method_1,-1,3,23.4760166981484,21.4493825805199,-8.6327852961035,0.812059946480298,0.750436244785989,-7.58856559314412,5.34989434148309,3.88252559886687,-27.427994815491
kodim09,avg,method_1,-1,3,28.3742323725659,28.0077897839426,-1.29146256297541,0.795812224523494,0.801963749771285,0.772987026113401,6.80409757101481,5.48492190597263,-19.3879592594589
kodim10,avg,method_1,-1,3,28.3916988114205,28.1232432776979,-0.94554234146267,0.81776030433309,0.825088518524781,0.89613229608484,6.71975931901749,5.34644363739362,-20.4369772253192
kodim11,avg,method_1,-1,3,25.8072416570913,25.4052916918653,-1.55750843335694,0.813962894973399,0.810852472967576,-0.382133144524235,5.66547705441077,4.23877198448726,-25.1824348809739
kodim12,avg,method_1,-1,3,28.5054656434621,28.4359731513111,-0.243786553148254,0.905701109399124,0.907971223241025,0.250647130531455,7.54732774001142,5.12735673247076,-32.0639448941832
kodim13,avg,method_1,-1,3,22.7470302551464,22.0491631173008,-3.06794834322473,0.783169820705448,0.75659810805994,-3.39284174938883,6.36335475639599,4.59143058231373,-27.8457549816981
kodim14,avg,method_1,-1,3,24.6082038954317,24.5988036986955,-0.0381994426578521,0.794629987144362,0.796755845954016,0.267528138132981,5.64670770245592,4.73740459126258,-16.1032438565548
kodim15,avg,method_1,-1,3,27.4476873278375,27.5772554421923,0.472054759321442,0.863484610896186,0.870230266923147,0.781213230883199,7.36895641361231,5.39211877943244,-26.8265616353512
kodim16,avg,method_1,-1,3,27.8734542801499,27.7569872374699,-0.41784215730624,0.760254328306459,0.752135831679427,-1.06786588707976,7.93392429300744,6.6331126885886,-16.3955636123893
kodim17,avg,method_1,-1,3,27.34706383264,27.3895122423268,0.155221086792227,0.758690124982938,0.775891896414558,2.26729871197502,6.65011836666583,5.23936572333242,-21.2139478660246
kodim18,avg,method_1,-1,3,25.3718265397244,25.0208635327938,-1.38327844225603,0.80791458355327,0.81372205276579,0.718822178822108,6.21620668097304,4.78794725663267,-22.9763825052999
kodim19,avg,method_1,-1,3,26.2730991721556,24.3776755224078,-7.21431315478977,0.847327499709987,0.830484999503935,-1.98772023943719,6.66004669417205,4.9669599793007,-25.421544211588
kodim20,avg,method_1,-1,3,28.0702850638534,27.7402345927087,-1.17580021148331,0.880148221968813,0.884895478642469,0.539370137343013,7.1969124622808,5.42579158990538,-24.6094541465928
kodim21,avg,method_1,-1,3,26.024751817878,25.4551989461451,-2.18850452722327,0.83361678473805,0.824018823377284,-1.15136373648987,5.60951354063952,5.23707532480481,-6.63940309861959
kodim22,avg,method_1,-1,3,26.7737952568833,26.4369794843086,-1.25800533448141,0.848172988300631,0.851832900852334,0.431505436059248,6.82756421620274,4.93450675764042,-27.7266884443187
kodim23,avg,method_1,-1,3,28.420592677596,28.2174638674155,-0.714724047048663,0.918048487524688,0.924001159007923,0.648404911518928,6.54716800995738,6.3671339832948,-2.74980001106991
kodim24,avg,method_1,-1,3,25.3054035409689,24.4832030414246,-3.24911040526643,0.766804567961218,0.764279094165408,-0.329350384873755,7.16979774809857,5.00409251132839,-30.2059460093491
