quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
30,Case_17-07,gauss,blur,1.5,3,33.8894453674278,34.7925718671759,2.66491968209137,0.912863316090507,0.934671434706462,2.38897962395419
30,Case_17-08,gauss,blur,1.5,3,34.1909513749585,35.1080662499172,2.68233213197557,0.911823553127918,0.933942975651703,2.42584461082489
