quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
30,Case_17-07,gauss,blur,1.5,5,33.8894453674278,34.1341428453649,0.722046275128403,0.912863316090507,0.928042571911867,1.6628180313311
30,Case_17-08,gauss,blur,1.5,5,34.1909513749585,34.5756498707393,1.12514709392554,0.911823553127918,0.929703050195557,1.9608505402504
