name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_niqe,im_niqe,delta_niqe
peppers,gauss,method_2,0.4,3,29.8588097736702,30.0628540949434,0.68336388094446,0.773627079113814,0.778512002708094,0.631431309239537,7.17033250091822,6.37130583383323,-11.1435092721665
baboon,gauss,method_2,0.4,3,23.2851881974757,23.5053846511164,0.945650306852804,0.683424183013634,0.686044043416209,0.38334323948316,6.21307831477972,5.55487750299257,-10.5937955139148
barbara,gauss,method_2,0.4,3,25.47468299713,25.8670080867071,1.54005876980431,0.767131214067765,0.771288372769688,0.541909731436941,6.44897706699156,5.84465590183114,-9.37080654625955
boats,gauss,method_2,0.4,3,28.1346337697327,28.3684946030304,0.831220463759065,0.758329200658616,0.764045750492417,0.75383485547382,5.31207283576783,4.87806916012073,-8.1701378927792
lena,gauss,method_2,0.4,3,30.1960973613116,30.4499258805289,0.840600413292141,0.816910773552493,0.821699887385521,0.586246869067652,6.52853624243927,5.95982513757447,-8.71115796474937
peppers,gauss,method_2,0.4,3,29.8588097736702,30.0628540949434,0.68336388094446,0.773627079113814,0.778512002708094,0.631431309239537,7.17033250091822,6.37130583383323,-11.1435092721665
