quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
30,Case_17-07,wiener,method_2,0,3,33.8894453674278,34.5853613947785,2.05348898397624,0.912863316090507,0.932629372135479,2.16528101157833
30,Case_17-08,wiener,method_2,0,3,34.1909513749585,34.9462446755461,2.20904441150104,0.911823553127918,0.932456775459273,2.26285252893233
