name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,method_1,1.7,5,24.1150214956596,22.1953751856059,-7.9603756952868,0.710716423787605,0.55654795398188,-21.6919807458675,7.24220001316037,5.38277135993532,-25.6749143885302
kodim02,gauss,method_1,1.7,5,28.0454844398903,27.6799704833448,-1.30328986589227,0.97314920013919,0.970848730875011,-0.236394302523201,8.21093909016877,5.82330728770212,-29.0786690322114
kodim03,gauss,method_1,1.7,5,28.889183432536,28.8733790187685,-0.0547070283396949,0.937087750387719,0.938900500802237,0.193445108397596,8.45553309211667,7.36096904345023,-12.9449442955517
kodim04,gauss,method_1,1.7,5,28.7331137920164,28.8627969751109,0.451337032363349,0.933482620729158,0.939386391432168,0.632445700852778,7.48151560499846,5.977044461102,-20.1091760457108
kodim05,gauss,method_1,1.7,5,23.4606463133317,22.057880337479,-5.97922988615857,0.785736697399334,0.714597346613044,-9.05384093956037,6.21650961799475,5.88276870467367,-5.36862216628784
kodim06,gauss,method_1,1.7,5,25.8063318313501,24.620673167922,-4.59444864607879,0.831655067681562,0.78570870809493,-5.52468942619669,5.90559640423936,4.7258710404575,-19.9763966757868
kodim07,gauss,method_1,1.7,5,27.7449428687623,27.3447701429549,-1.44232672491095,0.891343336180656,0.892290897708568,0.106307130984053,7.24843051801213,5.67739711590446,-21.6741182550305
kodim08,gauss,method_1,1.7,5,23.4760166981484,20.0756590454369,-14.484389308599,0.812059946480298,0.66160874233505,-18.5271056400881,5.34989434148309,4.61785944435947,-13.6831655056702
kodim09,gauss,method_1,1.7,5,28.3742323725659,27.2660266964681,-3.90567632472519,0.795812224523494,0.792124183824557,-0.46343101868601,6.80409757101481,5.92337664327858,-12.9439785150651
kodim10,gauss,method_1,1.7,5,28.3916988114205,27.4855333428968,-3.19165638710971,0.81776030433309,0.813271722985108,-0.54888716463719,6.71975931901749,5.61141384029082,-16.4938270272561
kodim11,gauss,method_1,1.7,5,25.8072416570913,24.7085609002381,-4.2572576002182,0.813962894973399,0.78760556512245,-3.23814881657594,5.66547705441077,4.71410565778075,-16.7924322610988
kodim12,gauss,method_1,1.7,5,28.5054656434621,28.0349536725254,-1.65060264870516,0.905701109399124,0.901993912551398,-0.40931790954587,7.54732774001142,5.27775589163254,-30.0711977346228
kodim13,gauss,method_1,1.7,5,22.7470302551464,21.1253260362833,-7.12930083915552,0.783169820705448,0.701792890007514,-10.3907132969748,6.36335475639599,5.49843913993306,-13.5921326025959
kodim14,gauss,method_1,1.7,5,24.6082038954317,24.0130125656355,-2.41867034394437,0.794629987144362,0.773165432781604,-2.70120115148113,5.64670770245592,5.45272548828363,-3.43531530927159
kodim15,gauss,method_1,1.7,5,27.4476873278375,27.3759423415969,-0.261388092132339,0.863484610896186,0.865756357176423,0.263090534743799,7.36895641361231,5.53389410149934,-24.9026077657774
kodim16,gauss,method_1,1.7,5,27.8734542801499,27.2761327441437,-2.14297636024089,0.760254328306459,0.725313940183764,-4.59588151251025,7.93392429300744,5.23722362640221,-33.989493307643
kodim17,gauss,method_1,1.7,5,27.34706383264,26.8803621206802,-1.70658800818995,0.758690124982938,0.766341771857077,1.00853386938587,6.65011836666583,5.54818559217558,-16.570122721631
kodim18,gauss,method_1,1.7,5,25.3718265397244,24.2523195765533,-4.41240192706791,0.80791458355327,0.7949942611814,-1.59921885740026,6.21620668097304,5.63911006538769,-9.28374240437929
kodim19,gauss,method_1,1.7,5,26.2730991721556,23.0435663483075,-12.292165468133,0.847327499709987,0.800251950660186,-5.55576787793554,6.66004669417205,4.88020841332037,-26.7241111448835
kodim20,gauss,method_1,1.7,5,28.0702850638534,27.0870559795017,-3.50273993340337,0.880148221968813,0.875605379247115,-0.516145191037972,7.1969124622808,5.49606632321157,-23.6329974552755
kodim21,gauss,method_1,1.7,5,26.024751817878,24.6730085099646,-5.19406800638477,0.83361678473805,0.796104285652848,-4.49996926309376,5.60951354063952,4.88511494386816,-12.9137507472489
kodim22,gauss,method_1,1.7,5,26.7737952568833,25.6657217514692,-4.13864935763721,0.848172988300631,0.840436008123006,-0.912193654401381,6.82756421620274,5.20009723531721,-23.8367143735292
kodim23,gauss,method_1,1.7,5,28.420592677596,27.620644149466,-2.81467926163476,0.918048487524688,0.920657675451246,0.28421025272782,6.54716800995738,6.40882545444129,-2.11301367714547
kodim24,gauss,method_1,1.7,5,25.3054035409689,23.6785824948694,-6.42874966789463,0.766804567961218,0.733506057834966,-4.3425028380811,7.16979774809857,5.49447778567541,-23.3663489722211
