name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_niqe,im_niqe,delta_niqe
peppers,avg,method_1,-1,5,29.8588097736702,28.4718560962419,-4.64504006670555,0.773627079113814,0.782923012944646,1.20160398747675,7.17033250091822,6.84776026838148,-4.49870675446957
baboon,avg,method_1,-1,5,23.2851881974757,20.9869600375144,-9.86991447297143,0.683424183013634,0.450112230814142,-34.1386737546624,6.21307831477972,5.82756481177498,-6.20487113590186
barbara,avg,method_1,-1,5,25.47468299713,22.8505585756348,-10.300910993832,0.767131214067765,0.633589217519634,-17.4079732514097,6.44897706699156,5.84000558211789,-9.44291596244989
boats,avg,method_1,-1,5,28.1346337697327,25.9394774780523,-7.80232758544726,0.758329200658616,0.695949889382803,-8.22588807362763,5.31207283576783,6.00251503733375,12.9976041916624
lena,avg,method_1,-1,5,30.1960973613116,28.7459707702908,-4.80236427134703,0.816910773552493,0.811514488168759,-0.660572189575618,6.52853624243927,6.32319331185921,-3.14531348153071
peppers,avg,method_1,-1,5,29.8588097736702,28.4718560962419,-4.64504006670555,0.773627079113814,0.782923012944646,1.20160398747675,7.17033250091822,6.84776026838148,-4.49870675446957
