quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
10,Case_17-07,gauss,blur,1.5,3,29.1605780632834,30.1457967214012,3.37859783156451,0.816158264842461,0.863648044374181,5.81869737493707
10,Case_17-08,gauss,blur,1.5,3,29.3588330809697,30.3341081898523,3.32191373612462,0.813035998795182,0.861456841644727,5.95555952273929
