quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
20,Case_17-07,avg,blur,0,5,32.1647774408798,32.3428589282252,0.553653721598688,0.884862935948956,0.903284261308286,2.08182811268669
20,Case_17-08,avg,blur,0,5,32.4508756740513,32.7924664429846,1.05263960320931,0.883813509521353,0.907222824397961,2.64867131181171
