quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
10,Case_17-07,gauss,method_2,1.4,5,29.1605780632834,30.341523328753,4.04980060034045,0.816158264842461,0.873916298423282,7.07681782674474
10,Case_17-08,gauss,method_2,1.4,5,29.3588330809697,30.5707037490128,4.12778895094661,0.813035998795182,0.873588686436086,7.44772528284552
