quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
10,Case_17-07,gauss,method_2,1.5,3,29.1605780632834,30.146188644968,3.37994185007474,0.816158264842461,0.863581942356626,5.81059820834128
10,Case_17-08,gauss,method_2,1.5,3,29.3588330809697,30.332622382736,3.31685288403875,0.813035998795182,0.861370434123043,5.94493176187605
