quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
10,Case_17-07,gauss,method_2,1.5,5,29.1605780632834,30.3407423314901,4.04712233634569,0.816158264842461,0.874192597213538,7.11067140663939
10,Case_17-08,gauss,method_2,1.5,5,29.3588330809697,30.5756139863364,4.14451385724672,0.813035998795182,0.874102855906247,7.51096595987868
