quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
10,Case_17-07,gauss,method_2,1.4,3,29.1605780632834,30.1421502843694,3.36609315136283,0.816158264842461,0.863403563348598,5.78874227479121
10,Case_17-08,gauss,method_2,1.4,3,29.3588330809697,30.3284713391323,3.30271389018915,0.813035998795182,0.861186089612696,5.92225816432074
