quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
40,Case_17-07,wiener,blur,0,3,35.000610991359,35.8639485500835,2.4666356794106,0.927212808183554,0.944278665281121,1.84055450344782
40,Case_17-08,wiener,blur,0,3,35.2992008839943,36.2081662088489,2.57503088481178,0.926035952882249,0.94380335105073,1.91865101059855
