name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,method_2,1.4,7,24.1150214956596,22.4344807101524,-6.96885460296868,0.710716423787605,0.561905415392523,-20.9381693477726,7.24220001316037,5.61813989447011,-22.4249553414578
kodim02,gauss,method_2,1.4,7,28.0454844398903,27.8004654628046,-0.873648581862798,0.97314920013919,0.971144464277207,-0.206004984815889,8.21093909016877,5.68219288799389,-30.7972836530066
kodim03,gauss,method_2,1.4,7,28.889183432536,28.7112019041771,-0.616083624428293,0.937087750387719,0.937319024313117,0.0246800713490149,8.45553309211667,7.4015231632761,-12.465327938025
kodim04,gauss,method_2,1.4,7,28.7331137920164,28.8923476542565,0.554182409162554,0.933482620729158,0.938752062949471,0.564492803968548,7.48151560499846,5.95201310022357,-20.4437521155876
kodim05,gauss,method_2,1.4,7,23.4606463133317,21.9389313395436,-6.48624489481065,0.785736697399334,0.707320121147325,-9.98000685363883,6.21650961799475,5.73696394853938,-7.71406623529136
kodim06,gauss,method_2,1.4,7,25.8063318313501,24.8509789362394,-3.70200965156191,0.831655067681562,0.789305260716332,-5.09223217785353,5.90559640423936,4.80627882974543,-18.6148442806686
kodim07,gauss,method_2,1.4,7,27.7449428687623,27.2157424274507,-1.90737621560387,0.891343336180656,0.887301680592434,-0.45343420701845,7.24843051801213,6.02742736337979,-16.8450694477678
kodim08,gauss,method_2,1.4,7,23.4760166981484,20.3056965614395,-13.5045062263862,0.812059946480298,0.667361573636806,-17.8186811787303,5.34989434148309,5.03034703100045,-5.97296488651875
kodim09,gauss,method_2,1.4,7,28.3742323725659,27.2414947638658,-3.9921348138226,0.795812224523494,0.789080957617184,-0.845836077768248,6.80409757101481,6.08307335179378,-10.5969118122668
kodim10,gauss,method_2,1.4,7,28.3916988114205,27.6056762177891,-2.76849440694681,0.81776030433309,0.81181077568264,-0.727539429209936,6.71975931901749,5.65643336695793,-15.8238695997676
kodim11,gauss,method_2,1.4,7,25.8072416570913,24.7910125529197,-3.93776722702327,0.813962894973399,0.787015021296201,-3.3107005053441,5.66547705441077,4.93807850288787,-12.8391403678283
kodim12,gauss,method_2,1.4,7,28.5054656434621,28.048198947989,-1.60413690901416,0.905701109399124,0.902282816148871,-0.377419571951445,7.54732774001142,5.57259052890409,-26.1647205359647
kodim13,gauss,method_2,1.4,7,22.7470302551464,21.2669117952757,-6.50686460284569,0.783169820705448,0.703302053667803,-10.1980138823153,6.36335475639599,5.67353480066279,-10.8405075960891
kodim14,gauss,method_2,1.4,7,24.6082038954317,23.9571960435207,-2.64549113245881,0.794629987144362,0.77007768661097,-3.08977774946866,5.64670770245592,5.45445369055322,-3.40470982443591
kodim15,gauss,method_2,1.4,7,27.4476873278375,27.4043002321529,-0.15807195399181,0.863484610896186,0.86519978518935,0.198634031402613,7.36895641361231,5.63551366918362,-23.5235852559338
kodim16,gauss,method_2,1.4,7,27.8734542801499,27.521719802736,-1.26189769620456,0.760254328306459,0.729635478309093,-4.02744829688411,7.93392429300744,5.57088375225996,-29.7840066715804
kodim17,gauss,method_2,1.4,7,27.34706383264,26.9190003852646,-1.56529947783487,0.758690124982938,0.762396661448373,0.488544182055718,6.65011836666583,5.50995028013843,-17.14507958599
kodim18,gauss,method_2,1.4,7,25.3718265397244,24.3306860746823,-4.10352980859325,0.80791458355327,0.793398065694446,-1.79678868958893,6.21620668097304,5.79457120758397,-6.78284193284057
kodim19,gauss,method_2,1.4,7,26.2730991721556,23.4439107696419,-10.7683847420334,0.847327499709987,0.803795275651198,-5.13759131784211,6.66004669417205,5.09499661068263,-23.4990857475359
kodim20,gauss,method_2,1.4,7,28.0702850638534,26.9813060344382,-3.87947264140012,0.880148221968813,0.873232487803182,-0.785746535982538,7.1969124622808,5.35419747950696,-25.6042433811937
kodim21,gauss,method_2,1.4,7,26.024751817878,24.8397387455201,-4.55340777368681,0.83361678473805,0.795667748367664,-4.55233592523102,5.60951354063952,5.12004176549253,-8.72574371379785
kodim22,gauss,method_2,1.4,7,26.7737952568833,25.884933596644,-3.31989414168236,0.848172988300631,0.841092773662107,-0.834760683986128,6.82756421620274,5.33688053584062,-21.8333161455226
kodim23,gauss,method_2,1.4,7,28.420592677596,27.5382762573756,-3.10449690556914,0.918048487524688,0.919686058475458,0.178375213621378,6.54716800995738,6.28178478805054,-4.05340479277791
kodim24,gauss,method_2,1.4,7,25.3054035409689,23.7592895002438,-6.10981776371178,0.766804567961218,0.733191011091474,-4.38358850145025,7.16979774809857,5.57887915335651,-22.1891697734985
