name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,method_2,3.2,5,24.1150214956596,21.7445332429812,-9.82992386345203,0.710716423787605,0.504533019243942,-29.0106430135461,7.24220001316037,5.70371288518605,-21.2433670042062
kodim02,gauss,method_2,3.2,5,28.0454844398903,27.5386223892441,-1.80728577440881,0.97314920013919,0.969249955225021,-0.400683154608895,8.21093909016877,6.21751031077286,-24.2777197285839
kodim03,gauss,method_2,3.2,5,28.889183432536,28.4775245203576,-1.42495862903066,0.937087750387719,0.934826188921043,-0.241339347968243,8.45553309211667,7.68735118681549,-9.08496125474784
kodim04,gauss,method_2,3.2,5,28.7331137920164,28.7437738340818,0.0371001978500249,0.933482620729158,0.937079738255948,0.385343813254932,7.48151560499846,6.38893909470059,-14.6036788263585
kodim05,gauss,method_2,3.2,5,23.4606463133317,21.4273027725372,-8.66703974663743,0.785736697399334,0.676699525810466,-13.8770623734088,6.21650961799475,5.98314647470321,-3.75392555681137
kodim06,gauss,method_2,3.2,5,25.8063318313501,24.2994267817657,-5.83928417038271,0.831655067681562,0.766669402725527,-7.81401658949768,5.90559640423936,5.18868853208932,-12.1394660772179
kodim07,gauss,method_2,3.2,5,27.7449428687623,26.8918662041118,-3.07471047493487,0.891343336180656,0.880645349949238,-1.20020936906962,7.24843051801213,6.29894574543478,-13.0991774042381
kodim08,gauss,method_2,3.2,5,23.4760166981484,19.4045937708431,-17.3429035242869,0.812059946480298,0.603824400104723,-25.6428786172902,5.34989434148309,4.82930291460927,-9.73087305364443
kodim09,gauss,method_2,3.2,5,28.3742323725659,26.7111588100478,-5.8612107657442,0.795812224523494,0.780116466454813,-1.97229416500594,6.80409757101481,6.53631151173015,-3.93565871873177
kodim10,gauss,method_2,3.2,5,28.3916988114205,27.196252316485,-4.21054936823523,0.81776030433309,0.802475264559061,-1.8691344753515,6.71975931901749,6.05366983942533,-9.91240084607
kodim11,gauss,method_2,3.2,5,25.8072416570913,24.2944860985507,-5.86174833653696,0.813962894973399,0.769327538148604,-5.48370903642396,5.66547705441077,5.40378186377547,-4.61912012213632
kodim12,gauss,method_2,3.2,5,28.5054656434621,27.6802912414656,-2.89479362420387,0.905701109399124,0.896063128359898,-1.06414587982789,7.54732774001142,5.9467749325279,-21.2068809334772
kodim13,gauss,method_2,3.2,5,22.7470302551464,20.7466101717093,-8.79420329159009,0.783169820705448,0.672528196108551,-14.1274116636971,6.36335475639599,5.82933091226988,-8.39217464010394
kodim14,gauss,method_2,3.2,5,24.6082038954317,23.5747561734261,-4.19960646618929,0.794629987144362,0.755681132876962,-4.90150823622567,5.64670770245592,5.91429503817367,4.7388203855739
kodim15,gauss,method_2,3.2,5,27.4476873278375,27.1999674439819,-0.902516415670471,0.863484610896186,0.860958423933286,-0.292557265181329,7.36895641361231,5.87472030565247,-20.2774453272598
kodim16,gauss,method_2,3.2,5,27.8734542801499,27.1166635080053,-2.71509503105791,0.760254328306459,0.709363690010187,-6.69389655559559,7.93392429300744,5.68023825911317,-28.4056911896746
kodim17,gauss,method_2,3.2,5,27.34706383264,26.5903061232502,-2.76723568577981,0.758690124982938,0.754262889607062,-0.583536707555682,6.65011836666583,6.10467687430051,-8.20198171357944
kodim18,gauss,method_2,3.2,5,25.3718265397244,23.8809027518072,-5.876296629976,0.80791458355327,0.781351706555297,-3.28783234499221,6.21620668097304,6.08246085072487,-2.15156665651981
kodim19,gauss,method_2,3.2,5,26.2730991721556,22.5448065913127,-14.1905321348388,0.847327499709987,0.778824654087515,-8.08457717304336,6.66004669417205,5.51251509485252,-17.2300833915127
kodim20,gauss,method_2,3.2,5,28.0702850638534,26.5273667959402,-5.49662486292326,0.880148221968813,0.865559637565064,-1.65751450035492,7.1969124622808,5.97749121151172,-16.9436721255135
kodim21,gauss,method_2,3.2,5,26.024751817878,24.2726870323277,-6.73230160968039,0.83361678473805,0.776058905103723,-6.9045970148518,5.60951354063952,5.60444273391725,-0.0903965501738461
kodim22,gauss,method_2,3.2,5,26.7737952568833,25.435779986208,-4.99748077490545,0.848172988300631,0.833200486867741,-1.76526506260102,6.82756421620274,5.58629193556087,-18.1803091312735
kodim23,gauss,method_2,3.2,5,28.420592677596,27.162899331212,-4.42528894682584,0.918048487524688,0.916183949496936,-0.203097990257485,6.54716800995738,6.55149785216624,0.0661330548150489
kodim24,gauss,method_2,3.2,5,25.3054035409689,23.2916798816529,-7.95768246120159,0.766804567961218,0.713480272818129,-6.95409200350323,7.16979774809857,5.84554611834203,-18.4698603263632
