quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
30,Case_17-07,avg,blur,0,3,33.8894453674278,34.7701339518612,2.59871052737812,0.912863316090507,0.934563474563593,2.37715308421199
30,Case_17-08,avg,blur,0,3,34.1909513749585,35.0945089343543,2.64268036734879,0.911823553127918,0.933989657697799,2.43096424673862
