quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
30,Case_17-07,avg,blur,0,5,33.8894453674278,33.277884837251,-1.80457521079581,0.912863316090507,0.914196927532856,0.146091032342069
30,Case_17-08,avg,blur,0,5,34.1909513749585,33.803527191434,-1.1331190503468,0.911823553127918,0.918396532561055,0.720860895793893
