quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
40,Case_17-07,gauss,method_2,1.4,5,35.000610991359,35.1387327294561,0.394626648464174,0.927212808183554,0.937230309609624,1.0803885944689
40,Case_17-08,gauss,method_2,1.4,5,35.2992008839943,35.5882591515173,0.818880485348405,0.926035952882249,0.93862818977684,1.35980000078806
