quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
40,Case_17-07,gauss,method_2,1.4,3,35.000610991359,35.8695398509528,2.4826105458798,0.927212808183554,0.944622094806116,1.87759341425271
40,Case_17-08,gauss,method_2,1.4,3,35.2992008839943,36.2049495085283,2.56591821302296,0.926035952882249,0.944016670210495,1.94168674253754
