quality,sigma,filter_size,method,type,mean_PSNR,mean_SSIM,mean_jpg_PSNR,mean_jpg_SSIM,mean_delta_PSNR,mean_delta_SSIM
10,0,3,method_2,wiener,30.0432192721718,0.857776724431294,29.2597055721265,0.814597131818821,2.67786437165709,5.30088177086199
10,0,5,method_2,wiener,30.3155508161225,0.869920484197811,29.2597055721265,0.814597131818821,3.60819028803594,6.79207507100718
