quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
40,Case_17-07,median,blur,0,3,35.000610991359,35.5821703945699,1.66156928904603,0.927212808183554,0.939300582873199,1.30366778618229
40,Case_17-08,median,blur,0,3,35.2992008839943,35.9007622422462,1.70417840400655,0.926035952882249,0.938648790248682,1.36202458740136
