name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_niqe,im_niqe,delta_niqe
peppers,gauss,method_1,0.7,3,29.8588097736702,30.4630595859753,2.023690217009,0.773627079113814,0.797000888169868,3.02132767674429,7.17033250091822,5.38821655527762,-24.8540210012909
baboon,gauss,method_1,0.7,3,23.2851881974757,23.4663454483771,0.777993501126483,0.683424183013634,0.665218374025168,-2.66391056110785,6.21307831477972,4.64980330545626,-25.1610382184421
barbara,gauss,method_1,0.7,3,25.47468299713,25.5038692615077,0.1145696862293,0.767131214067765,0.756433725526942,-1.39447963329491,6.44897706699156,5.20504642381033,-19.2888054998392
boats,gauss,method_1,0.7,3,28.1346337697327,28.6326767283968,1.77021305036447,0.758329200658616,0.776864673006727,2.44425143222932,5.31207283576783,5.05740002279587,-4.79422667658411
lena,gauss,method_1,0.7,3,30.1960973613116,30.9712735840289,2.5671404269295,0.816910773552493,0.839602595329355,2.77776013140111,6.52853624243927,5.63044765232923,-13.7563545143848
peppers,gauss,method_1,0.7,3,29.8588097736702,30.4630595859753,2.023690217009,0.773627079113814,0.797000888169868,3.02132767674429,7.17033250091822,5.38821655527762,-24.8540210012909
