name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_niqe,im_niqe,delta_niqe
baboon,gauss,method_1,1.1,7,23.2851881974757,22.3877045900232,-3.85431116055913,0.683424183013634,0.580926619265454,-14.9976495265657,6.21307831477972,5.1394147452109,-17.2807023374353
