name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_niqe,im_niqe,delta_niqe
baboon,gauss,method_1,1.1,5,23.2851881974757,22.4557420686232,-3.56211906821689,0.683424183013634,0.587774768566828,-13.995614557423,6.21307831477972,5.2053169835575,-16.2200004597552
