name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_niqe,im_niqe,delta_niqe
peppers,gauss,method_1,0.4,3,31.9438407942138,32.1272269080348,0.574089117844201,0.823610625282505,0.826913677978938,0.401045420619762,5.03324882438297,4.43395340658912,-11.9067313916737
baboon,gauss,method_1,0.4,3,25.1230215747874,25.3821671353504,1.03150634087356,0.785772085440798,0.787859999081971,0.26571491655891,4.24774381357128,3.73999432212743,-11.9533925238529
barbara,gauss,method_1,0.4,3,28.0577603718559,28.522714828447,1.65713317965831,0.853629042971765,0.857123841291707,0.409404805133509,5.04111917691489,4.66225758319886,-7.51542624604026
boats,gauss,method_1,0.4,3,30.4934564301298,30.7633836850077,0.885197306170655,0.830337946897214,0.834764735655201,0.533130970893156,4.46022747650132,4.14229285289729,-7.12821543921397
lena,gauss,method_1,0.4,3,32.7591343935885,33.0184635154175,0.791623852795637,0.871699357340396,0.874928080190748,0.370394084056959,5.16285748758873,4.80943701757278,-6.84544306840847
peppers,gauss,method_1,0.4,3,31.9438407942138,32.1272269080348,0.574089117844201,0.823610625282505,0.826913677978938,0.401045420619762,5.03324882438297,4.43395340658912,-11.9067313916737
