quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
20,Case_17-07,gauss,method_2,1.4,5,32.1647774408798,33.043390320661,2.73159943791354,0.884862935948956,0.915074781967859,3.41429669969196
20,Case_17-08,gauss,method_2,1.4,5,32.4508756740513,33.3976513606198,2.91756591125072,0.883813509521353,0.916159678119473,3.65984093359671
