quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
20,Case_17-07,gauss,method_2,1.4,3,32.1647774408798,33.1551350396082,3.07901275097801,0.884862935948956,0.914887353202371,3.39311502760768
20,Case_17-08,gauss,method_2,1.4,3,32.4508756740513,33.434408629306,3.03083640988205,0.883813509521353,0.914072141551197,3.4236444344725
