quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
20,Case_17-07,avg,method_2,0,3,32.1647774408798,33.1649993291022,3.10968073713809,0.884862935948956,0.915308973622659,3.44076313254678
20,Case_17-08,avg,method_2,0,3,32.4508756740513,33.4501522241975,3.07935157184444,0.883813509521353,0.914648416246889,3.48884763508939
