quality,sigma,filter_size,method,type,mean_PSNR,mean_SSIM,mean_jpg_PSNR,mean_jpg_SSIM,mean_delta_PSNR,mean_delta_SSIM
10,0,3,blur,wiener,30.0709239525551,0.857734917201639,29.2597055721265,0.814597131818821,2.77256444410686,5.29572808808651
10,0,5,blur,wiener,30.3846044005789,0.87185690039978,29.2597055721265,0.814597131818821,3.84414441396517,7.02978632237156
