quality,sigma,filter_size,method,type,mean_PSNR,mean_SSIM,mean_jpg_PSNR,mean_jpg_SSIM,mean_delta_PSNR,mean_delta_SSIM
40,0,3,blur,wiener,36.0360573794662,0.944041008165926,35.1499059376766,0.926624380532902,2.52083328211119,1.87960275702318
40,0,5,blur,wiener,34.8905635994197,0.925781661929048,35.1499059376766,0.926624380532902,-0.739553343854994,-0.0907751061637255
