quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
20,Case_17-07,median,blur,0,5,32.1647774408798,32.6959823181764,1.65151112353561,0.884862935948956,0.904204550633602,2.18583171459241
20,Case_17-08,median,blur,0,5,32.4508756740513,33.0664437807681,1.89692294562329,0.883813509521353,0.906160139539036,2.52843272669433
