name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,blurr,3.5,7,26.1589663960723,21.0819878505424,-19.4081771758848,0.814127189487225,0.448657970047255,-44.8909241896416,5.26153663626786,5.59428698019663,6.3242046370088
kodim02,gauss,blurr,3.5,7,30.1968195832686,27.7408629184715,-8.13316335524891,0.983046643443474,0.969683853325198,-1.35932411828067,5.84949480761276,5.64468519555419,-3.50132137551474
kodim03,gauss,blurr,3.5,7,31.2347025857045,28.601281926762,-8.43107326447779,0.959660928342066,0.940875894991312,-1.95746568355209,7.78056467874901,5.82705902035937,-25.1075049054631
kodim04,gauss,blurr,3.5,7,31.1946114909302,28.9827203315694,-7.09061935265277,0.95997698115759,0.944318865222424,-1.63109285352698,4.89240041702865,5.59377587027788,14.3360189981178
