name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_NIQE,NIQE,delta_NIQE
kodim01,gauss,blurr,4.4,5,26.1589663960723,21.7660913452105,-16.7929993270733,0.814127189487225,0.515497665513386,-36.6809422200885,5.26153663626786,5.50533923485248,4.63367672675861
kodim02,gauss,blurr,4.4,5,30.1968195832686,28.3549433138245,-6.09957040132986,0.983046643443474,0.9735703048023,-0.963976501458757,5.84949480761276,5.34067216699613,-8.69857410514198
kodim03,gauss,blurr,4.4,5,31.2347025857045,29.3281022801348,-6.10410904454195,0.959660928342066,0.946486394619804,-1.3728321465606,7.78056467874901,5.98778651016956,-23.0417488010356
kodim04,gauss,blurr,4.4,5,31.1946114909302,29.9052155739826,-4.13339309361963,0.95997698115759,0.952629271552007,-0.765404770093785,4.89240041702865,5.17742757679817,5.82591643107207
