quality,name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM
30,Case_17-07,wiener,blur,0,5,33.8894453674278,33.9712601476401,0.241416698695719,0.912863316090507,0.918549168192209,0.622859085416203
30,Case_17-08,wiener,blur,0,5,34.1909513749585,34.4854046113176,0.861202231929549,0.911823553127918,0.922003774835067,1.11646838604101
