quality,sigma,filter_size,method,type,mean_PSNR,mean_SSIM,mean_jpg_PSNR,mean_jpg_SSIM,mean_delta_PSNR,mean_delta_SSIM
10,0,3,blur,median,29.8699835027188,0.844466812047931,29.2597055721265,0.814597131818821,2.08589741721562,3.6667619144896
10,0,5,blur,median,30.1427013466532,0.857994539967438,29.2597055721265,0.814597131818821,3.01772768675097,5.32774552616864
