quality,sigma,filter_size,method,type,mean_PSNR,mean_SSIM,mean_jpg_PSNR,mean_jpg_SSIM,mean_delta_PSNR,mean_delta_SSIM
20,0,3,blur,wiener,33.2380079366778,0.913849228557192,32.3078265574655,0.884338222735154,2.8792074456083,3.33708517524011
20,0,5,blur,wiener,33.0077822650843,0.908233413405297,32.3078265574655,0.884338222735154,2.16555356825423,2.70219022470074
